"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Stahl_07012016_ST_Layer1_13.064x6.086",0.00976579770419398,0.481711634390199,0.429624110397046,0.0029725841405419,0.00250569395807261,0.00723043877225795,0.0192620100748289,0.0117803567603817,0.0351473738024787,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_12.116x7.015",0.00751925755011174,0.627766155384227,0.00560471593280965,0.00788751632353734,0.00730239476692668,0.0756299288971653,0.0643225280545203,0.0023437751995684,0.201623727891134,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_13.945x6.999",0.00759632617593065,0.299275581716899,0.130319151789838,0.0185023140860227,0.0147187952140051,0.0177651191895014,0.120757175271026,0.009825998265539,0.381239538291238,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_12.987x7.011",0.0205383552709235,0.542962083826487,0.143909164105368,0.0188148520840197,0.00895113914574654,0.0927218228226699,0.0543014379207315,0.00910429348011449,0.108696851343939,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_15.011x7.984",0.00344998991362082,0.885624911524358,0.00288236640953211,0.00182897306223799,0.00107494348698593,0.0582804402728342,0.0125247981456438,0.0155126236886915,0.0188209534960955,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_12.05x8.018",0.00397345564580217,0.712403419362093,0.0226875460242236,0.0154951927654944,0.0096057524866988,0.0135728623478076,0.106167345987681,0.00765247725806407,0.108441948122135,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_13.048x7.992",0.00940787653010015,0.547906971273416,0.271856345780115,0.0167862638589726,0.0534474828687163,0.0311893886790294,0.0414560765798776,0.00515884710215999,0.0227907473276133,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_13.917x7.99",0.00169974343615275,0.813904584489652,0.0340987717216009,0.00098070677559693,0.00126190563221292,0.00480602930263656,0.0042835160183054,0.128750625915257,0.0102141167085859,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_17.979x8.976",0.0232093221095444,0.456943769459179,0.103467306194888,0.00651911887114186,0.0174754304434521,0.10876671485977,0.162324685597273,0.028085878839359,0.0932077736253926,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_12.087x9.011",0.000604003838299216,0.869983139724808,0.0011128849620471,0.0138031370054674,0.0028505552241972,0.000215313086495795,0.0173476562141711,0.0836325268117224,0.0104507831327918,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_13.035x8.988",0.00202767126496019,0.893131234252505,0.0031050573909281,0.000544877313731253,0.000690801840692143,0.0317114249922819,0.0141582314990743,0.0312520734730573,0.0233786279727701,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_18.96x8.988",0.0125781253870801,0.234433283014192,0.0814561861981351,0.018540326273455,0.00650019665616891,0.0287767400824578,0.110562851447114,0.260910880133918,0.246241410807479,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_14.006x8.991",0.00254933329379146,0.489667149251065,0.00347997635698571,0.0597579063982343,0.00556464759319321,0.0606819917278171,0.131238992675335,0.0966728395339072,0.150387163169671,"Human_Breast_Stahl_07012016_ST_Layer1"
"Human_Breast_Stahl_07012016_ST_Layer1_16.959x8.987",0.00541125909579477,0.516792323272326,0.00389769644953629,0.00318642905438807,0.00346413929414693,0.0146391600456545,0.186322940878655,0.0673520995218802,0.198933952387618,"Human_Breast_Stahl_07012016_ST_Layer1"
