"","X","Endothelial","CAFs","PVL","B.cells","T.cells","Myeloid","Normal.Epithelial","Plasmablasts","Cancer.Epithelial","sid","invasive.cancer","stroma","lymphocyte","others"
"1","Human_Breast_Andersson_10142021_ST_F1_10x10",0.00777739088658032,0.0190619128727588,0.00291046286358899,0.00922801723273254,0.0224853657451536,0.0882487316436494,0.113764946955091,0.227138725968097,0.509384445832348,"Human_Breast_Andersson_10142021_ST_F1",0.509384445832348,0.0297497666229281,0.258852108945983,0.20201367859874
"2","Human_Breast_Andersson_10142021_ST_F1_10x11",0.00759675073709766,0.0272887293476498,0.00917290188009417,0.014683781631472,0.0427723862665755,0.186768027418661,0.144004256738599,0.0960092827158133,0.471703883264038,"Human_Breast_Andersson_10142021_ST_F1",0.471703883264038,0.0440583819648416,0.153465450613861,0.33077228415726
"3","Human_Breast_Andersson_10142021_ST_F1_10x12",0.00663719799982824,0.0641466494621921,0.00502057095469663,0.00426239504723361,0.00761752448675093,0.169152228504608,0.138185389970219,0.0661813235198805,0.538796720054591,"Human_Breast_Andersson_10142021_ST_F1",0.538796720054591,0.075804418416717,0.078061243053865,0.307337618474827
"4","Human_Breast_Andersson_10142021_ST_F1_10x13",0.00915248830389322,0.0335244259892253,0.0102997980478034,0.020091461822865,0.05672893144808,0.114317352463147,0.078466584927862,0.255895683349373,0.421523273647751,"Human_Breast_Andersson_10142021_ST_F1",0.421523273647751,0.0529767123409219,0.332716076620318,0.192783937391009
"5","Human_Breast_Andersson_10142021_ST_F1_10x14",0.0120559185074294,0.022336725553454,0.00401866933824156,0.00142427922957373,0.0106374356596569,0.0317319738946972,0.0888948381840194,0.308473614006302,0.520426545626626,"Human_Breast_Andersson_10142021_ST_F1",0.520426545626626,0.038411313399125,0.320535328895533,0.120626812078717
"6","Human_Breast_Andersson_10142021_ST_F1_10x15",0.0240713468093239,0.0470436834815241,0.0106473890695546,0.0121865113341787,0.111312537096864,0.0494725543614404,0.173891375553608,0.00214298279776825,0.569231619495738,"Human_Breast_Andersson_10142021_ST_F1",0.569231619495738,0.0817624193604026,0.125642031228811,0.223363929915048
"7","Human_Breast_Andersson_10142021_ST_F1_10x16",0.00909833519317686,0.0102471336787682,0.00146257660593089,0.00782109899683591,0.011953380126674,0.089648058970353,0.193561028502737,0.201414681606191,0.474793706319333,"Human_Breast_Andersson_10142021_ST_F1",0.474793706319333,0.020808045477876,0.221189160729701,0.28320908747309
"8","Human_Breast_Andersson_10142021_ST_F1_10x17",0.00752265447942263,0.0295984796344591,0.00336138560076422,0.007109805171972,0.018152925487707,0.144701639109918,0.136066872637021,0.283185338185959,0.370300899692777,"Human_Breast_Andersson_10142021_ST_F1",0.370300899692777,0.040482519714646,0.308448068845638,0.280768511746939
"9","Human_Breast_Andersson_10142021_ST_F1_10x18",0.00619576806120116,0.0199190910787824,0.0037834006481947,0.00625334770953958,0.0316556582038345,0.250600679793339,0.157044345889402,0.0175086535456987,0.507039055070008,"Human_Breast_Andersson_10142021_ST_F1",0.507039055070008,0.0298982597881783,0.0554176594590728,0.407645025682741
"10","Human_Breast_Andersson_10142021_ST_F1_10x19",0.0325985146556744,0.0132177281924597,0.000579179621694924,0.00986083935435896,0.0878530559880546,0.0799418886451717,0.06405490658805,0.264820239498022,0.447073647456514,"Human_Breast_Andersson_10142021_ST_F1",0.447073647456514,0.046395422469829,0.362534134840436,0.143996795233222
