,yaxis,xaxis,r
Human_Breast_Andersson_10142021_ST_H3_10x10,2601.1,2593.89,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x11,2889.91,2591.85,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x12,3177.86,2595.34,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x13,3470.17,2596.8,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x14,3763.64,2594.47,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x15,4048.09,2595.63,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x16,4344.76,2595.05,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x17,4630.09,2597.09,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x18,4929.96,2600.87,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x19,5235.06,2614.27,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x20,5512.83,2606.7,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x21,5807.17,2605.24,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x22,6096.28,2602.33,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x23,6384.51,2606.7,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x26,7259.4,2603.2,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x30,8432.7,2608.74,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x31,8717.44,2611.65,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x32,9014.99,2612.23,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x33,9301.48,2617.47,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_10x34,9601.93,2620.39,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x10,2594.41,2890.35,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x12,3172.04,2889.18,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x13,3463.77,2895.59,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x14,3755.49,2893.84,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x15,4044.6,2897.34,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x16,4334.0,2892.68,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x17,4628.63,2899.37,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x18,4920.07,2902.87,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x19,5207.43,2901.99,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x20,5502.94,2884.81,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x21,5796.12,2901.41,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x22,6077.66,2905.2,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x23,6378.11,2902.87,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x26,7246.31,2903.45,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x27,7539.78,2913.93,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x32,9007.13,2911.9,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x33,9296.53,2914.23,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_11x34,9582.44,2919.76,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x10,2610.41,3211.56,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x11,2905.62,3208.94,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x12,3196.18,3204.28,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x13,3482.38,3213.89,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x14,3770.33,3211.56,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x15,4067.0,3210.69,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x16,4361.63,3209.23,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x17,4648.41,3214.18,72.80461913377394
Human_Breast_Andersson_10142021_ST_H3_12x18,4945.95,3211.56,72.80461913377394
