,yaxis,xaxis,r
Human_Breast_Andersson_10142021_ST_C4_10x13,3478.18,2555.51,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_10x14,3789.37,2559.86,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_10x15,4065.85,2559.86,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_10x16,4357.79,2563.34,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_10x17,4660.81,2551.16,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_10x18,4911.34,2546.23,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_10x19,5251.69,2539.27,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_10x20,5521.17,2520.72,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_11x13,3472.64,2841.1,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_11x14,3770.12,2843.13,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_11x15,4060.6,2852.99,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_11x16,4358.67,2839.94,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_11x18,4939.33,2855.3,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_11x19,5237.4,2852.99,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_11x20,5538.38,2852.41,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x12,3216.58,3180.61,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x13,3508.81,3184.09,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x14,3812.99,3185.25,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x15,4094.72,3193.08,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x16,4389.87,3179.45,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x17,4676.56,3200.62,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x18,4967.62,3193.08,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x19,5265.4,3191.05,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x20,5533.13,3167.57,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_12x21,5834.69,3185.83,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x11,2924.93,3468.52,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x12,3214.24,3466.2,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x13,3507.64,3467.07,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x14,3802.79,3470.26,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x15,4096.47,3460.69,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x16,4390.16,3476.93,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x17,4676.85,3457.21,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x18,4965.58,3472.0,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x19,5258.4,3467.07,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x20,5544.5,3475.77,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_13x21,5837.9,3478.96,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x11,2922.3,3748.89,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x12,3211.03,3744.83,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x13,3507.64,3750.92,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x14,3797.54,3743.09,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x15,4088.6,3770.64,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x16,4379.37,3761.94,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x17,4674.52,3757.3,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x18,4965.0,3743.09,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x19,5254.31,3752.66,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x20,5549.46,3761.36,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x21,5839.65,3743.38,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_14x22,6123.71,3759.04,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x10,2617.53,4025.78,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x11,2915.6,4020.27,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x12,3206.08,4039.12,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x13,3498.31,4021.14,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x14,3787.04,4020.56,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x15,4081.6,4018.82,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x16,4372.37,4019.69,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x17,4678.02,4028.39,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x18,4957.71,4037.96,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x19,5245.56,4026.36,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x20,5545.96,4016.21,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x21,5846.36,4037.38,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_15x22,6113.51,4029.55,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_16x10,2621.32,4316.88,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_16x11,2914.43,4316.01,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_16x12,3208.12,4297.16,72.48442059449035
Human_Breast_Andersson_10142021_ST_C4_16x13,3495.1,4311.66,72.48442059449035
