,yaxis,xaxis,r
Human_Breast_Andersson_10142021_ST_F3_10x10,2614.76,2593.18,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x11,2892.26,2593.77,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x12,3193.62,2600.18,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x13,3483.64,2592.6,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x14,3772.19,2597.85,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x15,4049.68,2604.26,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x16,4360.08,2599.01,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x17,4647.47,2602.51,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x18,4941.26,2596.97,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x19,5222.83,2610.97,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x20,5528.28,2590.85,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x21,5825.57,2598.14,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x22,6101.6,2599.6,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x23,6395.4,2603.09,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x24,6687.45,2602.22,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x25,6979.21,2602.22,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x28,7851.28,2607.18,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x29,8140.42,2598.43,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x30,8436.55,2608.92,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x31,8726.56,2607.18,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x32,9013.08,2607.47,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x33,9303.38,2608.63,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x34,9598.05,2610.38,72.8749464362234
Human_Breast_Andersson_10142021_ST_F3_10x4,891.0,2584.73,72.8749464362234
