,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23288_D2_23x20,5523.949000000001,6407.26,112.0
Human_Breast_He_06222020_ST_BC23288_D2_23x21,5814.37,6402.504,112.0
Human_Breast_He_06222020_ST_BC23288_D2_23x22,6105.191,6403.689,112.0
Human_Breast_He_06222020_ST_BC23288_D2_23x23,6400.141,6399.676,112.0
Human_Breast_He_06222020_ST_BC23288_D2_23x28,7856.818,6400.121999999999,112.0
Human_Breast_He_06222020_ST_BC23288_D2_30x21,5796.257,8419.076,112.0
Human_Breast_He_06222020_ST_BC23288_D2_25x13,3480.544000000001,6969.048000000002,112.0
Human_Breast_He_06222020_ST_BC23288_D2_20x20,5499.708000000001,5532.536,112.0
Human_Breast_He_06222020_ST_BC23288_D2_3x22,6113.451,560.177,112.0
Human_Breast_He_06222020_ST_BC23288_D2_20x22,6084.553000000001,5509.245,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x28,7862.715,4928.755999999999,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x29,8137.201,4908.133,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x26,7261.64,4919.763,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x27,7568.026,4928.958,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x24,6680.314,4916.022,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x25,6976.172,4925.670999999999,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x22,6099.27,4917.305,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x23,6390.79,4920.734,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x20,5510.906999999998,4918.08,112.0
Human_Breast_He_06222020_ST_BC23288_D2_18x21,5807.630999999999,4920.287,112.0
Human_Breast_He_06222020_ST_BC23288_D2_24x26,7269.768,6691.175,112.0
Human_Breast_He_06222020_ST_BC23288_D2_25x15,4063.698,6971.578,112.0
Human_Breast_He_06222020_ST_BC23288_D2_25x14,3769.319,6965.809,112.0
Human_Breast_He_06222020_ST_BC23288_D2_11x23,6384.795999999999,2883.222,112.0
Human_Breast_He_06222020_ST_BC23288_D2_23x24,6698.531,6398.071999999999,112.0
Human_Breast_He_06222020_ST_BC23288_D2_23x25,6981.201,6404.852,112.0
Human_Breast_He_06222020_ST_BC23288_D2_23x26,7268.354,6411.263000000001,112.0
Human_Breast_He_06222020_ST_BC23288_D2_23x27,7564.876,6402.039000000002,112.0
Human_Breast_He_06222020_ST_BC23288_D2_11x14,3766.325,2882.023,112.0
