,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23272_D2_23x20,5538.473000000001,6425.688,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x21,5832.762,6423.496999999999,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x22,6127.076999999998,6420.495,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x23,6413.979,6418.468000000002,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x24,6711.219,6423.545999999999,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x25,6998.54,6419.279,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x28,7877.614,6423.785,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x29,8178.439,6418.225,112.0
Human_Breast_He_06222020_ST_BC23272_D2_24x28,7871.865,6714.7440000000015,112.0
Human_Breast_He_06222020_ST_BC23272_D2_25x13,3491.401,6981.553000000001,112.0
Human_Breast_He_06222020_ST_BC23272_D2_16x28,7872.834,4364.557,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x8,2038.384,2890.807,112.0
Human_Breast_He_06222020_ST_BC23272_D2_20x20,5528.255999999999,5535.515,112.0
Human_Breast_He_06222020_ST_BC23272_D2_3x22,6132.076999999998,576.894,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x28,7875.286999999998,4939.255999999999,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x29,8161.010999999998,4941.306,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x26,7286.826,4937.8,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x27,7579.776,4937.22,112.0
Human_Breast_He_06222020_ST_BC23272_D2_3x6,1489.295,567.928,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x25,6997.47,4938.001,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x22,6117.6,4934.394,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x23,6411.06,4937.148,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x20,5527.28,4939.5920000000015,112.0
Human_Breast_He_06222020_ST_BC23272_D2_20x24,6688.932,5538.446,112.0
Human_Breast_He_06222020_ST_BC23272_D2_24x26,7283.596,6711.946,112.0
Human_Breast_He_06222020_ST_BC23272_D2_20x27,7567.1190000000015,5543.107,112.0
Human_Breast_He_06222020_ST_BC23272_D2_30x28,7866.823,8437.315,112.0
Human_Breast_He_06222020_ST_BC23272_D2_25x14,3779.797,6975.672,112.0
Human_Breast_He_06222020_ST_BC23272_D2_3x7,1780.206,565.173,112.0
Human_Breast_He_06222020_ST_BC23272_D2_5x19,5240.771,1156.174,112.0
Human_Breast_He_06222020_ST_BC23272_D2_22x12,3194.15,6100.77,112.0
Human_Breast_He_06222020_ST_BC23272_D2_5x16,4371.399,1148.876,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x26,7306.309,6413.096,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x26,7295.173000000002,4643.687,112.0
Human_Breast_He_06222020_ST_BC23272_D2_4x9,2345.604,854.12,112.0
Human_Breast_He_06222020_ST_BC23272_D2_3x9,2341.18,566.007,112.0
Human_Breast_He_06222020_ST_BC23272_D2_4x7,1773.566,849.207,112.0
Human_Breast_He_06222020_ST_BC23272_D2_4x6,1487.719,856.4789999999998,112.0
Human_Breast_He_06222020_ST_BC23272_D2_30x23,6403.274,8436.514000000001,112.0
Human_Breast_He_06222020_ST_BC23272_D2_22x13,3486.627,6092.038000000001,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x22,6118.07,2025.381,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x18,4957.032,7275.348000000001,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x23,6411.78,2022.572,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x16,4360.297000000001,2890.702,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x28,7871.276999999999,7280.779,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x17,4653.7440000000015,2896.3920000000007,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x12,3196.953,2886.665,112.0
Human_Breast_He_06222020_ST_BC23272_D2_4x8,2051.797,858.556,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x16,4364.59,2017.031,112.0
Human_Breast_He_06222020_ST_BC23272_D2_24x19,5238.084,6706.589,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x25,6997.391,2028.389,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x15,4077.101,2018.484,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x9,2335.145,2888.216,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x26,7283.531,2896.806,112.0
Human_Breast_He_06222020_ST_BC23272_D2_20x32,9023.095,5546.023,112.0
Human_Breast_He_06222020_ST_BC23272_D2_20x30,8446.383,5545.201,112.0
Human_Breast_He_06222020_ST_BC23272_D2_20x31,8736.838,5545.821999999999,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x7,1759.608,2878.812,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x14,3784.418,2017.837,112.0
Human_Breast_He_06222020_ST_BC23272_D2_12x7,1776.287,3223.091,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x21,5831.565,4932.625,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x12,3212.638,2019.256,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x15,4070.799,7274.864,112.0
Human_Breast_He_06222020_ST_BC23272_D2_28x18,4958.707,7840.035,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x11,2925.193,2016.075,112.0
Human_Breast_He_06222020_ST_BC23272_D2_18x24,6706.687,4936.957,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x19,5246.321,6413.653,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x18,4953.607,6416.634,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x13,3492.504000000001,6415.73,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x12,3211.125,6413.456999999999,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x15,4077.834,6412.54,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x14,3795.37,6417.842,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x17,4659.155,6413.52,112.0
Human_Breast_He_06222020_ST_BC23272_D2_23x16,4370.96,6416.11,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x14,3779.577,2892.927,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x15,4068.929,2891.074,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x20,5540.432,2007.58,112.0
Human_Breast_He_06222020_ST_BC23272_D2_8x21,5827.206999999999,2020.518,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x10,2618.754,2884.326,112.0
Human_Breast_He_06222020_ST_BC23272_D2_14x23,6412.384,3781.068,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x18,4949.712,2896.355,112.0
Human_Breast_He_06222020_ST_BC23272_D2_11x19,5237.795,2897.933,112.0
Human_Breast_He_06222020_ST_BC23272_D2_2x15,4085.854,297.616,112.0
Human_Breast_He_06222020_ST_BC23272_D2_2x14,3755.593,275.565,112.0
Human_Breast_He_06222020_ST_BC23272_D2_2x16,4378.015,299.444,112.0
Human_Breast_He_06222020_ST_BC23272_D2_2x11,2915.793,311.961,112.0
Human_Breast_He_06222020_ST_BC23272_D2_2x10,2622.645,338.4190000000001,112.0
Human_Breast_He_06222020_ST_BC23272_D2_2x13,3559.184,246.739,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x19,5237.557,7270.981,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x12,3207.436,4631.968,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x13,3499.432,4632.805,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x11,2936.768,4619.572,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x16,4376.083,4634.414000000002,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x17,4661.179,4631.219,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x14,3786.262,4636.536,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x15,4082.701,4629.758,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x16,4362.5790000000015,7272.066999999999,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x17,4658.292,7272.95,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x14,3775.802,7266.72,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x19,5240.4670000000015,4638.612,112.0
Human_Breast_He_06222020_ST_BC23272_D2_17x18,4964.871,4636.011,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x30,8451.869,7283.698,112.0
Human_Breast_He_06222020_ST_BC23272_D2_26x13,3485.985,7269.5030000000015,112.0
Human_Breast_He_06222020_ST_BC23272_D2_10x26,7285.93,2599.535,112.0
Human_Breast_He_06222020_ST_BC23272_D2_10x27,7580.491,2604.327,112.0
Human_Breast_He_06222020_ST_BC23272_D2_10x24,6706.988,2602.616,112.0
Human_Breast_He_06222020_ST_BC23272_D2_10x25,6990.401999999999,2599.341,112.0
Human_Breast_He_06222020_ST_BC23272_D2_10x22,6117.694,2596.106,112.0
Human_Breast_He_06222020_ST_BC23272_D2_10x23,6403.852,2600.599,112.0
Human_Breast_He_06222020_ST_BC23272_D2_10x20,5532.904,2599.016,112.0
Human_Breast_He_06222020_ST_BC23272_D2_10x21,5829.898,2600.303,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x16,4362.907,1723.828,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x17,4661.318,1720.784,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x14,3786.447,1719.4070000000004,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x15,4076.625,1720.589,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x12,3210.307,1769.466,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x13,3499.085,1719.935,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x10,2622.606,1718.6270000000004,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x11,2915.431,1722.379,112.0
Human_Breast_He_06222020_ST_BC23272_D2_12x13,3507.655,3212.658,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x18,4947.68,1719.254,112.0
Human_Breast_He_06222020_ST_BC23272_D2_7x19,5239.436,1726.771,112.0
Human_Breast_He_06222020_ST_BC23272_D2_19x30,8455.726,5233.840999999999,112.0
Human_Breast_He_06222020_ST_BC23272_D2_14x9,2343.432,3765.19,112.0
Human_Breast_He_06222020_ST_BC23272_D2_14x8,2050.834,3773.273,112.0
Human_Breast_He_06222020_ST_BC23272_D2_24x29,8163.857,6723.311,112.0
Human_Breast_He_06222020_ST_BC23272_D2_13x23,6407.095,3512.533,112.0
Human_Breast_He_06222020_ST_BC23272_D2_21x17,4654.132000000001,5802.075,112.0
Human_Breast_He_06222020_ST_BC23272_D2_21x16,4366.58,5802.629,112.0
Human_Breast_He_06222020_ST_BC23272_D2_21x15,4072.457,5799.335999999998,112.0
Human_Breast_He_06222020_ST_BC23272_D2_21x14,3788.324,5800.2840000000015,112.0
Human_Breast_He_06222020_ST_BC23272_D2_21x13,3485.666,5797.507,112.0
Human_Breast_He_06222020_ST_BC23272_D2_21x12,3195.598,5797.3690000000015,112.0
Human_Breast_He_06222020_ST_BC23272_D2_21x19,5234.222,5808.104,112.0
Human_Breast_He_06222020_ST_BC23272_D2_21x18,4944.955,5801.8290000000015,112.0
Human_Breast_He_06222020_ST_BC23272_D2_5x6,1480.816,1144.736,112.0
Human_Breast_He_06222020_ST_BC23272_D2_5x7,1766.256,1148.2910000000004,112.0
Human_Breast_He_06222020_ST_BC23272_D2_5x9,2337.582000000001,1150.984,112.0
Human_Breast_He_06222020_ST_BC23272_D2_9x25,6991.005999999999,2335.764,112.0
Human_Breast_He_06222020_ST_BC23272_D2_9x24,6700.107,2335.453,112.0
Human_Breast_He_06222020_ST_BC23272_D2_13x28,7870.643,3511.7290000000007,112.0
Human_Breast_He_06222020_ST_BC23272_D2_12x28,7886.597,3211.915,112.0
Human_Breast_He_06222020_ST_BC23272_D2_9x20,5536.449000000001,2336.773,112.0
Human_Breast_He_06222020_ST_BC23272_D2_9x23,6404.685,2336.465,112.0
Human_Breast_He_06222020_ST_BC23272_D2_9x22,6113.433000000001,2338.663,112.0
Human_Breast_He_06222020_ST_BC23272_D2_12x24,6716.349,3225.048,112.0
Human_Breast_He_06222020_ST_BC23272_D2_12x25,7008.472,3217.3140000000008,112.0
Human_Breast_He_06222020_ST_BC23272_D2_13x21,5825.386,3503.985,112.0
Human_Breast_He_06222020_ST_BC23272_D2_12x27,7589.518,3224.931,112.0
Human_Breast_He_06222020_ST_BC23272_D2_13x27,7577.366999999998,3511.259,112.0
Human_Breast_He_06222020_ST_BC23272_D2_12x21,5837.604,3218.824,112.0
Human_Breast_He_06222020_ST_BC23272_D2_13x25,6999.748000000001,3510.516,112.0
