,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23944_E1_23x20,5489.941,6412.978,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x21,5790.486,6412.786999999998,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x22,6089.0030000000015,6399.176,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x23,6372.426,6407.444,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x25,6946.331999999999,6404.431,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x27,7535.605,6395.6590000000015,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x28,7830.626,6394.691,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x29,8119.911,6399.781,112.0
Human_Breast_He_06222020_ST_BC23944_E1_20x21,5766.915,5522.165,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x28,7821.406,4909.143,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x29,8115.805,4914.318,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x26,7225.703,4905.115,112.0
Human_Breast_He_06222020_ST_BC23944_E1_25x17,4629.79,6951.713000000002,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x24,6650.02,4908.116,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x25,6960.838000000002,4902.76,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x22,6066.9180000000015,4910.4670000000015,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x23,6358.901,4907.886,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x20,5490.127,4916.404,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x21,5773.196,4922.920999999999,112.0
Human_Breast_He_06222020_ST_BC23944_E1_25x15,4023.117,6968.076,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x24,6664.804,6404.408,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x26,7243.808000000001,6416.521,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x22,6074.093000000002,2000.808,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x23,6368.616,1999.358,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x21,5789.79,2004.492,112.0
Human_Breast_He_06222020_ST_BC23944_E1_16x29,8112.187,4344.832,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x16,4344.995,2004.611,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x25,6939.655,2005.118,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x15,4037.263,2015.964,112.0
Human_Breast_He_06222020_ST_BC23944_E1_20x32,8984.461,5515.022,112.0
Human_Breast_He_06222020_ST_BC23944_E1_20x33,9269.899,5518.65,112.0
Human_Breast_He_06222020_ST_BC23944_E1_20x30,8393.318000000001,5517.382,112.0
Human_Breast_He_06222020_ST_BC23944_E1_20x31,8686.219000000001,5519.9540000000015,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x18,4909.045999999999,4905.904,112.0
Human_Breast_He_06222020_ST_BC23944_E1_22x15,4010.564,6082.25,112.0
Human_Breast_He_06222020_ST_BC23944_E1_18x27,7511.760999999998,4879.854,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x19,5202.324000000001,6404.413000000001,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x18,4918.312,6401.835999999998,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x15,4034.264,6394.161,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x17,4633.15,6398.6280000000015,112.0
Human_Breast_He_06222020_ST_BC23944_E1_23x16,4334.009,6406.47,112.0
Human_Breast_He_06222020_ST_BC23944_E1_11x14,3747.342,2882.116,112.0
Human_Breast_He_06222020_ST_BC23944_E1_11x15,4029.561,2879.835,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x20,5500.41,2002.801,112.0
Human_Breast_He_06222020_ST_BC23944_E1_11x17,4617.43,2891.095,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x27,7532.107,1996.364,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x24,6664.094,2001.383,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x28,7825.8809999999985,1998.088,112.0
Human_Breast_He_06222020_ST_BC23944_E1_8x29,8119.351,2007.007,112.0
Human_Breast_He_06222020_ST_BC23944_E1_11x18,4898.925,2882.623,112.0
Human_Breast_He_06222020_ST_BC23944_E1_11x19,5181.6190000000015,2882.222,112.0
Human_Breast_He_06222020_ST_BC23944_E1_17x15,4034.069,4621.75,112.0
Human_Breast_He_06222020_ST_BC23944_E1_17x16,4321.934,4621.339,112.0
Human_Breast_He_06222020_ST_BC23944_E1_17x17,4617.983,4617.82,112.0
Human_Breast_He_06222020_ST_BC23944_E1_26x18,4895.734,7236.844,112.0
Human_Breast_He_06222020_ST_BC23944_E1_26x19,5190.456,7246.031,112.0
Human_Breast_He_06222020_ST_BC23944_E1_26x16,4324.693,7245.876,112.0
Human_Breast_He_06222020_ST_BC23944_E1_26x17,4607.027,7233.397,112.0
Human_Breast_He_06222020_ST_BC23944_E1_17x18,4906.299,4614.977,112.0
Human_Breast_He_06222020_ST_BC23944_E1_17x19,5181.662,4620.252,112.0
Human_Breast_He_06222020_ST_BC23944_E1_13x31,8708.041,3473.133,112.0
Human_Breast_He_06222020_ST_BC23944_E1_26x15,4023.97,7243.687,112.0
Human_Breast_He_06222020_ST_BC23944_E1_10x26,7241.809,2580.746,112.0
Human_Breast_He_06222020_ST_BC23944_E1_10x27,7534.475,2575.807,112.0
Human_Breast_He_06222020_ST_BC23944_E1_10x24,6656.986,2580.936,112.0
Human_Breast_He_06222020_ST_BC23944_E1_10x25,6945.225,2583.131,112.0
Human_Breast_He_06222020_ST_BC23944_E1_14x21,5775.275,3759.935,112.0
