,yaxis,xaxis,r
GSE144239_GSM4284318_10x24,6762.2,3820.9,45.12803716055264
GSE144239_GSM4284318_10x26,7157.9,3824.9,45.12803716055264
GSE144239_GSM4284318_10x28,7559.4,3821.0,45.12803716055264
GSE144239_GSM4284318_10x30,7965.9,3814.0,45.12803716055264
GSE144239_GSM4284318_10x32,8368.1,3819.2,45.12803716055264
GSE144239_GSM4284318_10x34,8771.9,3819.0,45.12803716055264
GSE144239_GSM4284318_10x36,9172.6,3818.9,45.12803716055264
GSE144239_GSM4284318_10x38,9560.8,3818.4,45.12803716055264
GSE144239_GSM4284318_10x40,9970.5,3813.1,45.12803716055264
GSE144239_GSM4284318_10x42,10368.2,3813.4,45.12803716055264
GSE144239_GSM4284318_10x44,10772.9,3810.5,45.12803716055264
GSE144239_GSM4284318_11x23,6561.3,3995.8,45.12803716055264
GSE144239_GSM4284318_11x25,6967.9,4001.9,45.12803716055264
GSE144239_GSM4284318_11x27,7357.3,3999.9,45.12803716055264
GSE144239_GSM4284318_11x29,7769.4,3989.1,45.12803716055264
GSE144239_GSM4284318_11x31,8174.0,3994.0,45.12803716055264
GSE144239_GSM4284318_11x33,8571.8,3992.7,45.12803716055264
GSE144239_GSM4284318_11x35,8973.9,3993.8,45.12803716055264
GSE144239_GSM4284318_11x37,9363.8,3984.3,45.12803716055264
GSE144239_GSM4284318_11x39,9754.2,3990.1,45.12803716055264
GSE144239_GSM4284318_11x41,10176.9,3991.5,45.12803716055264
GSE144239_GSM4284318_11x43,10580.5,3995.2,45.12803716055264
GSE144239_GSM4284318_12x20,5951.2,4176.9,45.12803716055264
GSE144239_GSM4284318_12x22,6356.5,4174.5,45.12803716055264
GSE144239_GSM4284318_12x24,6756.6,4174.4,45.12803716055264
GSE144239_GSM4284318_12x26,7164.2,4173.7,45.12803716055264
GSE144239_GSM4284318_12x28,7559.7,4175.5,45.12803716055264
GSE144239_GSM4284318_12x30,7970.7,4170.6,45.12803716055264
GSE144239_GSM4284318_12x32,8368.0,4175.4,45.12803716055264
GSE144239_GSM4284318_12x34,8770.7,4177.1,45.12803716055264
GSE144239_GSM4284318_12x36,9166.7,4180.6,45.12803716055264
GSE144239_GSM4284318_12x38,9559.1,4166.5,45.12803716055264
GSE144239_GSM4284318_12x40,9951.7,4160.8,45.12803716055264
GSE144239_GSM4284318_12x42,10370.9,4170.3,45.12803716055264
GSE144239_GSM4284318_12x44,10774.1,4171.5,45.12803716055264
GSE144239_GSM4284318_13x19,5753.2,4365.3,45.12803716055264
GSE144239_GSM4284318_13x21,6150.5,4357.6,45.12803716055264
GSE144239_GSM4284318_13x23,6559.4,4352.8,45.12803716055264
GSE144239_GSM4284318_13x25,6956.2,4361.7,45.12803716055264
GSE144239_GSM4284318_13x27,7350.2,4364.6,45.12803716055264
GSE144239_GSM4284318_13x29,7764.7,4353.7,45.12803716055264
GSE144239_GSM4284318_13x31,8161.9,4357.1,45.12803716055264
GSE144239_GSM4284318_13x33,8565.0,4360.0,45.12803716055264
GSE144239_GSM4284318_13x35,8971.7,4358.7,45.12803716055264
GSE144239_GSM4284318_13x37,9366.0,4354.8,45.12803716055264
GSE144239_GSM4284318_13x39,9763.7,4352.5,45.12803716055264
GSE144239_GSM4284318_13x41,10169.1,4356.2,45.12803716055264
GSE144239_GSM4284318_13x43,10577.0,4354.8,45.12803716055264
GSE144239_GSM4284318_13x45,10975.1,4348.2,45.12803716055264
GSE144239_GSM4284318_14x18,5546.6,4546.7,45.12803716055264
GSE144239_GSM4284318_14x20,5938.8,4537.7,45.12803716055264
GSE144239_GSM4284318_14x22,6342.2,4535.4,45.12803716055264
GSE144239_GSM4284318_14x24,6743.1,4535.1,45.12803716055264
GSE144239_GSM4284318_14x26,7143.5,4539.9,45.12803716055264
GSE144239_GSM4284318_14x28,7549.2,4533.7,45.12803716055264
GSE144239_GSM4284318_14x30,7940.7,4530.3,45.12803716055264
GSE144239_GSM4284318_14x32,8344.7,4534.4,45.12803716055264
GSE144239_GSM4284318_14x34,8745.4,4539.0,45.12803716055264
GSE144239_GSM4284318_14x36,9145.6,4537.9,45.12803716055264
GSE144239_GSM4284318_14x38,9544.8,4532.2,45.12803716055264
GSE144239_GSM4284318_14x40,9943.5,4535.5,45.12803716055264
GSE144239_GSM4284318_14x42,10346.1,4537.1,45.12803716055264
GSE144239_GSM4284318_14x44,10745.3,4539.4,45.12803716055264
GSE144239_GSM4284318_14x46,11147.9,4529.5,45.12803716055264
GSE144239_GSM4284318_15x17,5355.6,4722.9,45.12803716055264
GSE144239_GSM4284318_15x19,5744.4,4725.3,45.12803716055264
GSE144239_GSM4284318_15x21,6142.7,4714.4,45.12803716055264
GSE144239_GSM4284318_15x23,6544.9,4715.1,45.12803716055264
GSE144239_GSM4284318_15x25,6953.0,4716.2,45.12803716055264
GSE144239_GSM4284318_15x27,7348.0,4721.3,45.12803716055264
GSE144239_GSM4284318_15x29,7746.3,4709.6,45.12803716055264
GSE144239_GSM4284318_15x31,8145.9,4713.7,45.12803716055264
GSE144239_GSM4284318_15x33,8547.4,4718.3,45.12803716055264
GSE144239_GSM4284318_15x35,8949.1,4719.1,45.12803716055264
GSE144239_GSM4284318_15x37,9347.8,4709.5,45.12803716055264
GSE144239_GSM4284318_15x39,9745.2,4717.7,45.12803716055264
GSE144239_GSM4284318_15x41,10147.4,4716.4,45.12803716055264
GSE144239_GSM4284318_15x43,10548.0,4719.6,45.12803716055264
GSE144239_GSM4284318_15x45,10950.3,4712.7,45.12803716055264
GSE144239_GSM4284318_15x47,11350.0,4713.2,45.12803716055264
GSE144239_GSM4284318_16x16,5148.8,4898.7,45.12803716055264
GSE144239_GSM4284318_16x18,5548.6,4906.2,45.12803716055264
GSE144239_GSM4284318_16x20,5943.9,4902.5,45.12803716055264
GSE144239_GSM4284318_16x22,6342.2,4897.4,45.12803716055264
GSE144239_GSM4284318_16x24,6749.6,4895.5,45.12803716055264
GSE144239_GSM4284318_16x26,7141.0,4904.7,45.12803716055264
GSE144239_GSM4284318_16x28,7549.1,4893.6,45.12803716055264
GSE144239_GSM4284318_16x30,7944.3,4895.0,45.12803716055264
GSE144239_GSM4284318_16x32,8346.9,4898.0,45.12803716055264
GSE144239_GSM4284318_16x34,8746.5,4897.0,45.12803716055264
GSE144239_GSM4284318_16x36,9147.8,4897.1,45.12803716055264
GSE144239_GSM4284318_16x38,9543.7,4892.6,45.12803716055264
GSE144239_GSM4284318_16x40,9944.7,4897.9,45.12803716055264
GSE144239_GSM4284318_16x42,10343.2,4901.2,45.12803716055264
GSE144239_GSM4284318_16x44,10745.8,4902.1,45.12803716055264
GSE144239_GSM4284318_16x46,11149.1,4893.1,45.12803716055264
GSE144239_GSM4284318_17x15,4938.2,5078.9,45.12803716055264
GSE144239_GSM4284318_17x17,5342.6,5085.6,45.12803716055264
GSE144239_GSM4284318_17x19,5738.5,5087.5,45.12803716055264
GSE144239_GSM4284318_17x21,6142.3,5076.2,45.12803716055264
GSE144239_GSM4284318_17x23,6544.0,5076.9,45.12803716055264
GSE144239_GSM4284318_17x25,6951.8,5081.1,45.12803716055264
GSE144239_GSM4284318_17x27,7351.1,5084.5,45.12803716055264
GSE144239_GSM4284318_17x29,7744.7,5071.2,45.12803716055264
GSE144239_GSM4284318_17x31,8144.8,5074.4,45.12803716055264
GSE144239_GSM4284318_17x33,8549.2,5078.2,45.12803716055264
GSE144239_GSM4284318_17x35,8944.0,5080.9,45.12803716055264
GSE144239_GSM4284318_17x37,9344.4,5070.3,45.12803716055264
GSE144239_GSM4284318_17x39,9740.1,5077.1,45.12803716055264
GSE144239_GSM4284318_17x41,10146.7,5078.1,45.12803716055264
GSE144239_GSM4284318_17x43,10546.0,5078.7,45.12803716055264
GSE144239_GSM4284318_17x45,10947.3,5068.1,45.12803716055264
GSE144239_GSM4284318_18x14,4761.6,5257.7,45.12803716055264
GSE144239_GSM4284318_18x16,5169.3,5259.8,45.12803716055264
GSE144239_GSM4284318_18x18,5566.0,5264.6,45.12803716055264
GSE144239_GSM4284318_18x20,5967.8,5249.7,45.12803716055264
GSE144239_GSM4284318_18x22,6367.1,5253.1,45.12803716055264
GSE144239_GSM4284318_18x24,6766.9,5258.1,45.12803716055264
GSE144239_GSM4284318_18x26,7165.7,5270.4,45.12803716055264
GSE144239_GSM4284318_18x28,7572.6,5258.4,45.12803716055264
GSE144239_GSM4284318_18x30,7967.5,5253.6,45.12803716055264
GSE144239_GSM4284318_18x32,8367.2,5254.3,45.12803716055264
GSE144239_GSM4284318_18x34,8769.9,5265.6,45.12803716055264
GSE144239_GSM4284318_18x36,9160.8,5256.5,45.12803716055264
GSE144239_GSM4284318_18x38,9566.0,5245.7,45.12803716055264
GSE144239_GSM4284318_18x40,9966.6,5256.9,45.12803716055264
GSE144239_GSM4284318_18x42,10370.6,5261.8,45.12803716055264
GSE144239_GSM4284318_19x13,4562.0,5437.6,45.12803716055264
GSE144239_GSM4284318_19x15,4960.1,5441.5,45.12803716055264
GSE144239_GSM4284318_19x17,5369.6,5443.1,45.12803716055264
GSE144239_GSM4284318_19x19,5763.3,5447.0,45.12803716055264
GSE144239_GSM4284318_19x21,6158.5,5430.7,45.12803716055264
GSE144239_GSM4284318_19x23,6571.5,5437.5,45.12803716055264
GSE144239_GSM4284318_19x25,6957.6,5449.5,45.12803716055264
GSE144239_GSM4284318_19x27,7369.6,5443.2,45.12803716055264
GSE144239_GSM4284318_19x29,7766.3,5430.8,45.12803716055264
GSE144239_GSM4284318_19x31,8171.1,5451.0,45.12803716055264
GSE144239_GSM4284318_19x33,8564.7,5443.9,45.12803716055264
GSE144239_GSM4284318_19x35,8975.8,5445.8,45.12803716055264
GSE144239_GSM4284318_19x37,9364.0,5431.0,45.12803716055264
GSE144239_GSM4284318_19x39,9765.3,5437.7,45.12803716055264
GSE144239_GSM4284318_19x41,10168.5,5440.1,45.12803716055264
GSE144239_GSM4284318_19x43,10567.3,5444.2,45.12803716055264
GSE144239_GSM4284318_20x12,4359.4,5621.5,45.12803716055264
GSE144239_GSM4284318_20x14,4759.0,5617.7,45.12803716055264
GSE144239_GSM4284318_20x16,5160.1,5625.6,45.12803716055264
GSE144239_GSM4284318_20x18,5565.8,5622.7,45.12803716055264
GSE144239_GSM4284318_20x20,5967.3,5611.0,45.12803716055264
GSE144239_GSM4284318_20x22,6371.5,5613.4,45.12803716055264
GSE144239_GSM4284318_20x24,6766.4,5625.3,45.12803716055264
GSE144239_GSM4284318_20x26,7175.2,5614.4,45.12803716055264
GSE144239_GSM4284318_20x28,7566.4,5617.3,45.12803716055264
GSE144239_GSM4284318_20x30,7969.4,5615.0,45.12803716055264
GSE144239_GSM4284318_20x32,8367.7,5615.0,45.12803716055264
GSE144239_GSM4284318_20x34,8758.6,5615.7,45.12803716055264
GSE144239_GSM4284318_20x36,9163.4,5617.9,45.12803716055264
GSE144239_GSM4284318_20x38,9568.2,5610.1,45.12803716055264
GSE144239_GSM4284318_20x40,9970.7,5606.9,45.12803716055264
GSE144239_GSM4284318_20x42,10365.9,5622.2,45.12803716055264
GSE144239_GSM4284318_20x48,11566.2,5617.8,45.12803716055264
GSE144239_GSM4284318_21x11,4169.4,5803.3,45.12803716055264
GSE144239_GSM4284318_21x13,4571.1,5798.6,45.12803716055264
GSE144239_GSM4284318_21x15,4966.9,5798.9,45.12803716055264
GSE144239_GSM4284318_21x17,5368.5,5800.1,45.12803716055264
GSE144239_GSM4284318_21x19,5766.5,5801.8,45.12803716055264
GSE144239_GSM4284318_21x21,6169.7,5794.7,45.12803716055264
