,yaxis,xaxis,r
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.908x12.984,3493.336,5777.301600000001,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_21.955x12.957,3485.4655000000002,6081.141,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_17.979x12.992,3495.668,4927.3058,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_16.917x13.005,3499.4575000000004,4619.1134,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_19.024x12.968,3488.672,5230.5648,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.097x13.007,3500.0405,5541.9494,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.093x15.04,4092.66,5540.7886,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.036x14.067,3809.0305,5524.247200000001,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_19.0x13.985,3785.1275,5223.6,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_18.998x14.986,4076.919,5223.0196000000005,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_18.002x14.993,4078.9595,4933.9803999999995,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_17.987x13.998,3788.917,4929.627399999999,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_16.91x15.023,4087.7045,4617.082,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_16.91x17.014,4668.081,4617.082,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_17.972x17.096,4691.984,4925.2744,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_16.916x15.998,4371.9169999999995,4618.8232,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_17.992x15.978,4366.0869999999995,4931.0784,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_19.001x15.971,4364.0465,5223.890200000001,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.096x15.979,4366.3785,5541.6592,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.086x17.047,4677.7005,5538.757199999999,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_18.919x17.091,4690.5265,5200.093800000001,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_21.976x14.951,4066.7165000000005,6087.2352,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_21.966x13.948,3774.342,6084.3332,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.861x14.017,3794.4555,5763.6622,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.925x14.999,4080.7084999999997,5782.235000000001,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_21.911x17.027,4671.8705,6068.372200000001,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.905x17.028,4672.161999999999,5776.4310000000005,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_20.918x15.967,4362.8805,5780.2036,72.55000000000001
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep9_21.943x15.943,4355.8845,6077.658600000001,72.55000000000001
