,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC24105_C1_23x20,5507.283,6432.749,112.0
Human_Breast_He_06222020_ST_BC24105_C1_23x21,5801.709,6416.953,112.0
Human_Breast_He_06222020_ST_BC24105_C1_23x22,6089.755,6420.383000000002,112.0
Human_Breast_He_06222020_ST_BC24105_C1_23x23,6382.014,6423.624,112.0
Human_Breast_He_06222020_ST_BC24105_C1_23x24,6669.7,6416.655,112.0
Human_Breast_He_06222020_ST_BC24105_C1_23x26,7252.847,6411.696999999999,112.0
Human_Breast_He_06222020_ST_BC24105_C1_23x27,7541.686,6404.996,112.0
Human_Breast_He_06222020_ST_BC24105_C1_7x33,9303.451,1715.116,112.0
Human_Breast_He_06222020_ST_BC24105_C1_7x34,9598.76,1725.8929999999998,112.0
Human_Breast_He_06222020_ST_BC24105_C1_20x23,6366.021,5548.335999999998,112.0
Human_Breast_He_06222020_ST_BC24105_C1_3x22,6097.439,577.118,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x28,7843.47,4927.65,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x29,8135.236999999999,4930.962,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x26,7249.151,4922.917,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x24,6673.337,4928.130999999999,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x25,6964.863,4944.323,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x22,6085.348000000001,4926.332,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x23,6384.063,4942.024,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x20,5506.755999999999,4937.273,112.0
Human_Breast_He_06222020_ST_BC24105_C1_18x21,5795.599,4933.8690000000015,112.0
Human_Breast_He_06222020_ST_BC24105_C1_20x26,7247.278,5551.104,112.0
Human_Breast_He_06222020_ST_BC24105_C1_23x25,6962.34,6416.573,112.0
Human_Breast_He_06222020_ST_BC24105_C1_8x23,6384.241,2021.016,112.0
Human_Breast_He_06222020_ST_BC24105_C1_8x21,5796.571999999999,2013.495,112.0
Human_Breast_He_06222020_ST_BC24105_C1_8x26,7255.565,2021.441,112.0
Human_Breast_He_06222020_ST_BC24105_C1_22x17,4605.512,6105.613,112.0
