,yaxis,xaxis,r
GSE144239_GSM4284321_14x32,8002.6,4581.6,45.177038626609445
GSE144239_GSM4284321_14x36,8809.7,4586.6,45.177038626609445
GSE144239_GSM4284321_15x29,7408.9,4766.6,45.177038626609445
GSE144239_GSM4284321_15x31,7802.6,4754.4,45.177038626609445
GSE144239_GSM4284321_15x33,8202.4,4754.4,45.177038626609445
GSE144239_GSM4284321_15x35,8611.4,4776.1,45.177038626609445
GSE144239_GSM4284321_15x37,9007.1,4770.8,45.177038626609445
GSE144239_GSM4284321_15x39,9407.2,4758.3,45.177038626609445
GSE144239_GSM4284321_16x30,7600.4,4940.0,45.177038626609445
GSE144239_GSM4284321_16x32,7995.2,4946.6,45.177038626609445
GSE144239_GSM4284321_16x34,8403.8,4943.6,45.177038626609445
GSE144239_GSM4284321_16x36,8806.0,4947.1,45.177038626609445
GSE144239_GSM4284321_16x38,9196.9,4942.4,45.177038626609445
GSE144239_GSM4284321_16x40,9611.3,4932.7,45.177038626609445
GSE144239_GSM4284321_16x42,10011.6,4943.1,45.177038626609445
GSE144239_GSM4284321_16x44,10405.1,4947.5,45.177038626609445
GSE144239_GSM4284321_17x29,7406.8,5126.3,45.177038626609445
GSE144239_GSM4284321_17x31,7799.4,5116.5,45.177038626609445
GSE144239_GSM4284321_17x33,8203.3,5132.3,45.177038626609445
GSE144239_GSM4284321_17x35,8608.4,5125.5,45.177038626609445
GSE144239_GSM4284321_17x37,9004.6,5126.1,45.177038626609445
GSE144239_GSM4284321_17x39,9389.6,5115.9,45.177038626609445
GSE144239_GSM4284321_17x41,9802.1,5123.5,45.177038626609445
GSE144239_GSM4284321_17x43,10208.7,5125.2,45.177038626609445
GSE144239_GSM4284321_17x45,10600.9,5127.0,45.177038626609445
GSE144239_GSM4284321_18x28,7224.1,5302.8,45.177038626609445
GSE144239_GSM4284321_18x30,7616.3,5298.6,45.177038626609445
GSE144239_GSM4284321_18x32,8019.3,5303.7,45.177038626609445
GSE144239_GSM4284321_18x34,8427.2,5309.6,45.177038626609445
GSE144239_GSM4284321_18x36,8823.9,5310.4,45.177038626609445
GSE144239_GSM4284321_18x38,9222.7,5299.3,45.177038626609445
GSE144239_GSM4284321_18x40,9620.9,5304.7,45.177038626609445
GSE144239_GSM4284321_18x42,10041.5,5307.1,45.177038626609445
GSE144239_GSM4284321_18x44,10423.1,5309.8,45.177038626609445
GSE144239_GSM4284321_18x46,10820.0,5311.0,45.177038626609445
GSE144239_GSM4284321_19x27,7015.2,5486.8,45.177038626609445
GSE144239_GSM4284321_19x29,7427.5,5489.8,45.177038626609445
GSE144239_GSM4284321_19x31,7819.3,5479.4,45.177038626609445
GSE144239_GSM4284321_19x33,8220.7,5480.7,45.177038626609445
GSE144239_GSM4284321_19x35,8619.2,5490.2,45.177038626609445
GSE144239_GSM4284321_19x37,9022.0,5487.1,45.177038626609445
GSE144239_GSM4284321_19x39,9421.7,5483.8,45.177038626609445
GSE144239_GSM4284321_19x41,9823.6,5518.6,45.177038626609445
GSE144239_GSM4284321_19x43,10225.6,5492.1,45.177038626609445
GSE144239_GSM4284321_19x45,10620.9,5497.1,45.177038626609445
GSE144239_GSM4284321_19x47,11018.4,5478.8,45.177038626609445
GSE144239_GSM4284321_19x49,11441.8,5501.7,45.177038626609445
GSE144239_GSM4284321_19x51,11830.9,5486.5,45.177038626609445
GSE144239_GSM4284321_19x53,12227.6,5494.1,45.177038626609445
GSE144239_GSM4284321_19x55,12629.7,5484.7,45.177038626609445
GSE144239_GSM4284321_19x57,13028.7,5482.6,45.177038626609445
GSE144239_GSM4284321_20x28,7219.7,5663.8,45.177038626609445
GSE144239_GSM4284321_20x30,7617.0,5665.0,45.177038626609445
GSE144239_GSM4284321_20x32,8023.7,5668.8,45.177038626609445
GSE144239_GSM4284321_20x34,8421.9,5669.7,45.177038626609445
GSE144239_GSM4284321_20x36,8829.4,5662.6,45.177038626609445
GSE144239_GSM4284321_20x38,9222.5,5663.3,45.177038626609445
GSE144239_GSM4284321_20x40,9623.5,5664.7,45.177038626609445
GSE144239_GSM4284321_20x42,10026.7,5669.6,45.177038626609445
GSE144239_GSM4284321_20x44,10422.6,5668.9,45.177038626609445
GSE144239_GSM4284321_20x46,10806.1,5676.8,45.177038626609445
GSE144239_GSM4284321_20x48,11228.2,5665.7,45.177038626609445
GSE144239_GSM4284321_20x50,11628.7,5661.9,45.177038626609445
GSE144239_GSM4284321_20x52,12029.3,5673.4,45.177038626609445
GSE144239_GSM4284321_20x54,12429.4,5672.2,45.177038626609445
GSE144239_GSM4284321_20x56,12836.2,5680.5,45.177038626609445
GSE144239_GSM4284321_20x58,13230.9,5665.7,45.177038626609445
GSE144239_GSM4284321_21x19,5416.1,5853.1,45.177038626609445
GSE144239_GSM4284321_21x29,7421.1,5856.1,45.177038626609445
GSE144239_GSM4284321_21x31,7821.1,5845.0,45.177038626609445
GSE144239_GSM4284321_21x33,8226.2,5844.5,45.177038626609445
GSE144239_GSM4284321_21x35,8624.9,5849.1,45.177038626609445
GSE144239_GSM4284321_21x37,9027.4,5849.3,45.177038626609445
GSE144239_GSM4284321_21x39,9426.3,5845.0,45.177038626609445
GSE144239_GSM4284321_21x41,9825.0,5844.3,45.177038626609445
GSE144239_GSM4284321_21x43,10229.2,5850.3,45.177038626609445
GSE144239_GSM4284321_21x45,10628.6,5851.5,45.177038626609445
GSE144239_GSM4284321_21x47,11029.8,5848.8,45.177038626609445
GSE144239_GSM4284321_21x49,11422.7,5845.0,45.177038626609445
GSE144239_GSM4284321_21x51,11830.9,5841.2,45.177038626609445
GSE144239_GSM4284321_21x53,12236.5,5860.1,45.177038626609445
GSE144239_GSM4284321_21x55,12638.0,5847.6,45.177038626609445
GSE144239_GSM4284321_21x57,13037.8,5854.1,45.177038626609445
GSE144239_GSM4284321_21x59,13436.9,5848.8,45.177038626609445
GSE144239_GSM4284321_21x61,13837.4,5860.3,45.177038626609445
GSE144239_GSM4284321_22x18,5229.7,6024.2,45.177038626609445
GSE144239_GSM4284321_22x20,5631.5,6033.0,45.177038626609445
GSE144239_GSM4284321_22x28,7225.8,6023.9,45.177038626609445
GSE144239_GSM4284321_22x30,7636.9,6010.1,45.177038626609445
GSE144239_GSM4284321_22x32,8031.3,6021.0,45.177038626609445
GSE144239_GSM4284321_22x34,8433.3,6021.1,45.177038626609445
GSE144239_GSM4284321_22x36,8832.8,6021.1,45.177038626609445
GSE144239_GSM4284321_22x38,9226.6,6020.6,45.177038626609445
GSE144239_GSM4284321_22x40,9637.7,6023.1,45.177038626609445
GSE144239_GSM4284321_22x42,10038.1,6023.4,45.177038626609445
GSE144239_GSM4284321_22x44,10441.1,6027.1,45.177038626609445
GSE144239_GSM4284321_22x46,10841.5,6023.6,45.177038626609445
GSE144239_GSM4284321_22x48,11239.6,6020.5,45.177038626609445
GSE144239_GSM4284321_22x50,11624.9,6020.5,45.177038626609445
GSE144239_GSM4284321_22x52,12029.3,6028.1,45.177038626609445
GSE144239_GSM4284321_22x54,12437.5,6028.1,45.177038626609445
GSE144239_GSM4284321_22x56,12843.4,6018.7,45.177038626609445
GSE144239_GSM4284321_22x58,13241.3,6024.8,45.177038626609445
GSE144239_GSM4284321_22x60,13642.9,6028.1,45.177038626609445
GSE144239_GSM4284321_22x62,14047.3,6032.0,45.177038626609445
GSE144239_GSM4284321_23x19,5419.2,6197.9,45.177038626609445
GSE144239_GSM4284321_23x21,5829.6,6199.6,45.177038626609445
GSE144239_GSM4284321_23x27,7025.9,6200.5,45.177038626609445
GSE144239_GSM4284321_23x29,7436.6,6199.5,45.177038626609445
GSE144239_GSM4284321_23x31,7830.1,6197.9,45.177038626609445
GSE144239_GSM4284321_23x33,8227.1,6199.8,45.177038626609445
GSE144239_GSM4284321_23x35,8626.0,6197.5,45.177038626609445
GSE144239_GSM4284321_23x37,9023.8,6206.2,45.177038626609445
GSE144239_GSM4284321_23x39,9433.0,6199.3,45.177038626609445
GSE144239_GSM4284321_23x41,9835.7,6203.6,45.177038626609445
GSE144239_GSM4284321_23x43,10235.3,6204.1,45.177038626609445
GSE144239_GSM4284321_23x45,10634.8,6209.9,45.177038626609445
GSE144239_GSM4284321_23x47,11043.9,6199.8,45.177038626609445
GSE144239_GSM4284321_23x49,11441.8,6203.6,45.177038626609445
GSE144239_GSM4284321_23x51,11830.9,6207.4,45.177038626609445
GSE144239_GSM4284321_23x53,12227.6,6199.8,45.177038626609445
GSE144239_GSM4284321_23x55,12632.0,6196.0,45.177038626609445
GSE144239_GSM4284321_23x57,13036.4,6199.8,45.177038626609445
GSE144239_GSM4284321_23x59,13436.9,6203.6,45.177038626609445
GSE144239_GSM4284321_23x61,13841.3,6211.2,45.177038626609445
GSE144239_GSM4284321_24x18,5215.7,6377.7,45.177038626609445
GSE144239_GSM4284321_24x20,5627.7,6383.9,45.177038626609445
GSE144239_GSM4284321_24x22,6024.6,6367.6,45.177038626609445
GSE144239_GSM4284321_24x28,7225.8,6387.1,45.177038626609445
GSE144239_GSM4284321_24x30,7628.6,6371.9,45.177038626609445
GSE144239_GSM4284321_24x32,8025.4,6378.0,45.177038626609445
GSE144239_GSM4284321_24x34,8428.1,6377.5,45.177038626609445
GSE144239_GSM4284321_24x36,8821.6,6384.0,45.177038626609445
GSE144239_GSM4284321_24x38,9228.9,6378.9,45.177038626609445
GSE144239_GSM4284321_24x40,9634.8,6381.5,45.177038626609445
GSE144239_GSM4284321_24x42,10036.1,6385.7,45.177038626609445
GSE144239_GSM4284321_24x44,10435.3,6382.9,45.177038626609445
GSE144239_GSM4284321_24x46,10837.8,6382.7,45.177038626609445
GSE144239_GSM4284321_24x48,11238.4,6378.5,45.177038626609445
GSE144239_GSM4284321_24x50,11632.6,6390.5,45.177038626609445
GSE144239_GSM4284321_24x52,12025.5,6390.5,45.177038626609445
GSE144239_GSM4284321_24x54,12429.8,6382.9,45.177038626609445
GSE144239_GSM4284321_24x56,12839.9,6376.4,45.177038626609445
GSE144239_GSM4284321_24x58,13244.3,6382.2,45.177038626609445
