,yaxis,xaxis,r
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x10x10,2659.3,3648.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x10x11,2882.8,3662.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x10x12,3096.7,3658.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x10x13,3314.2,3654.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x10x14,3537.1,3659.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x10x15,3748.9,3657.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x10x16,3968.5,3668.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x10,2653.3,3871.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x11,2866.7,3872.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x12,3096.7,3869.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x13,3310.5,3874.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x14,3539.3,3871.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x15,3739.0,3870.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x16,3957.7,3868.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x17,4179.9,3865.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x11x9,2447.5,3869.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x10,2675.0,4133.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x11,2892.5,4128.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x12,3096.7,4131.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x13,3335.3,4123.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x14,3537.2,4131.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x15,3753.2,4131.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x16,3969.1,4131.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x17,4218.3,4128.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x18,4419.0,4129.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x7,2019.8,4124.6,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x8,2222.3,4131.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x12x9,2463.8,4115.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x10,2669.1,4338.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x11,2879.8,4340.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x12,3095.9,4333.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x13,3316.1,4344.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x14,3544.9,4337.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x15,3753.2,4339.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x16,3976.6,4342.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x17,4205.5,4348.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x18,4413.2,4339.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x19,4628.1,4328.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x6,1800.7,4327.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x7,2012.5,4322.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x8,2229.1,4332.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x13x9,2462.3,4330.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x10,2671.1,4528.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x11,2877.5,4541.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x12,3096.1,4543.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x13,3315.4,4544.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x14,3538.5,4540.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x15,3755.6,4551.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x16,3973.4,4544.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x17,4196.4,4543.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x18,4412.1,4555.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x19,4631.6,4546.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x6,1810.3,4545.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x7,2011.6,4542.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x8,2229.7,4546.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x14x9,2456.3,4534.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x10,2663.2,4771.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x11,2877.3,4763.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x12,3095.4,4760.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x13,3315.6,4755.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x14,3540.7,4760.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x15,3753.2,4761.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x16,3972.1,4757.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x17,4193.5,4766.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x18,4412.1,4753.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x19,4636.0,4768.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x20,4854.3,4757.6,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x24,5728.2,4770.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x25,5951.4,4761.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x28,6599.5,4770.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x7,2007.6,4758.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x8,2225.4,4758.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x15x9,2449.2,4760.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x10,2663.8,4972.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x11,2877.4,4973.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x12,3093.7,4973.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x13,3321.0,4970.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x14,3537.2,4978.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x15,3760.5,4969.0,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x16,3976.5,4970.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x17,4204.8,4971.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x18,4411.2,4979.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x19,4628.7,4987.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x20,4859.0,4967.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x21,5073.6,4968.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x24,5722.0,4970.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x25,5951.4,4978.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x7,2007.5,4963.6,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x16x9,2448.6,4970.6,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x10,2663.0,5173.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x11,2873.1,5189.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x12,3093.3,5181.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x13,3314.6,5191.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x14,3535.6,5184.6,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x15,3766.2,5182.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x16,3971.1,5193.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x17,4191.1,5197.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x18,4416.9,5192.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x19,4624.4,5172.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x20,4848.5,5197.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x21,5068.7,5189.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x22,5289.8,5192.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x24,5715.9,5203.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x25,5958.7,5199.5,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x26,6165.2,5189.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x8,2222.3,5189.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x17x9,2450.8,5181.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x10,2659.4,5388.4,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x11,2873.7,5405.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x12,3090.2,5409.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x13,3305.1,5404.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x14,3532.8,5406.9,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x15,3748.7,5417.1,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x16,3968.3,5405.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x17,4185.1,5403.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x18,4403.4,5399.8,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x19,4634.9,5396.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x20,4845.5,5401.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x21,5068.7,5404.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x22,5291.1,5404.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x24,5719.6,5404.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x25,5951.4,5404.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x8,2222.3,5404.2,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x18x9,2448.3,5402.7,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x19x10,2660.2,5620.3,54.18575851393189
Human_Heart_Asp_12122019_ST_ST_Sample_9PCW_4_17x19x11,2877.0,5615.4,54.18575851393189
