,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23901_D1_23x20,5505.406999999998,6420.789000000002,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x21,5797.308000000001,6414.565,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x22,6091.564,6411.544,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x23,6380.170999999999,6409.0430000000015,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x24,6676.496999999999,6419.302,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x25,6971.01,6412.406,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x28,7836.031,6408.221,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x29,8135.92,6421.054,112.0
Human_Breast_He_06222020_ST_BC23901_D1_30x21,5792.285,8429.503,112.0
Human_Breast_He_06222020_ST_BC23901_D1_20x21,5784.295999999999,5535.536,112.0
Human_Breast_He_06222020_ST_BC23901_D1_16x28,7835.678000000001,4351.773,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x28,7831.749,4928.433,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x29,8126.44,4925.206,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x26,7250.416,4919.453,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x27,7539.5459999999985,4925.649,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x24,6669.274,4922.4,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x25,6956.002,4917.0340000000015,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x22,6083.109,4918.187,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x23,6372.249,4918.67,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x20,5500.819,4924.849,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x21,5792.038000000001,4920.755,112.0
Human_Breast_He_06222020_ST_BC23901_D1_20x27,7530.507,5534.554,112.0
Human_Breast_He_06222020_ST_BC23901_D1_24x21,5807.158,6700.194,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x26,7265.651,6424.12,112.0
Human_Breast_He_06222020_ST_BC23901_D1_16x29,8125.391,4354.243,112.0
Human_Breast_He_06222020_ST_BC23901_D1_19x27,7539.1309999999985,5217.98,112.0
Human_Breast_He_06222020_ST_BC23901_D1_11x26,7245.731,2888.347,112.0
Human_Breast_He_06222020_ST_BC23901_D1_20x30,8405.945,5534.048000000002,112.0
Human_Breast_He_06222020_ST_BC23901_D1_20x31,8700.653,5533.566,112.0
Human_Breast_He_06222020_ST_BC23901_D1_18x18,4922.173,4917.196,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x19,5216.615,6413.526,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x18,4926.12,6409.715999999999,112.0
Human_Breast_He_06222020_ST_BC23901_D1_13x17,4645.733,3496.735,112.0
Human_Breast_He_06222020_ST_BC23901_D1_23x17,4635.768,6406.23,112.0
Human_Breast_He_06222020_ST_BC23901_D1_11x17,4618.583,2887.52,112.0
Human_Breast_He_06222020_ST_BC23901_D1_11x18,4911.239000000001,2888.781,112.0
Human_Breast_He_06222020_ST_BC23901_D1_11x19,5205.569,2891.845,112.0
Human_Breast_He_06222020_ST_BC23901_D1_17x16,4327.9090000000015,4626.113,112.0
Human_Breast_He_06222020_ST_BC23901_D1_17x17,4630.566,4626.318,112.0
Human_Breast_He_06222020_ST_BC23901_D1_26x18,4916.794,7248.05,112.0
Human_Breast_He_06222020_ST_BC23901_D1_26x19,5205.134,7248.969,112.0
Human_Breast_He_06222020_ST_BC23901_D1_26x16,4337.886,7244.879,112.0
Human_Breast_He_06222020_ST_BC23901_D1_26x17,4621.103,7242.58,112.0
Human_Breast_He_06222020_ST_BC23901_D1_17x18,4921.413,4625.653,112.0
Human_Breast_He_06222020_ST_BC23901_D1_17x19,5208.942,4622.9940000000015,112.0
Human_Breast_He_06222020_ST_BC23901_D1_13x32,9024.635,3500.317,112.0
Human_Breast_He_06222020_ST_BC23901_D1_10x24,6671.517,2594.289,112.0
Human_Breast_He_06222020_ST_BC23901_D1_10x25,6962.031999999998,2603.635,112.0
Human_Breast_He_06222020_ST_BC23901_D1_14x21,5802.683000000001,3773.735,112.0
Human_Breast_He_06222020_ST_BC23901_D1_10x23,6374.271,2593.14,112.0
Human_Breast_He_06222020_ST_BC23901_D1_10x20,5509.786999999998,2586.924,112.0
Human_Breast_He_06222020_ST_BC23901_D1_10x21,5797.7930000000015,2589.578,112.0
Human_Breast_He_06222020_ST_BC23901_D1_19x30,8412.819,5230.195,112.0
Human_Breast_He_06222020_ST_BC23901_D1_19x31,8703.105,5222.382000000001,112.0
Human_Breast_He_06222020_ST_BC23901_D1_24x29,8134.852,6703.649,112.0
Human_Breast_He_06222020_ST_BC23901_D1_13x23,6384.255999999999,3491.822,112.0
Human_Breast_He_06222020_ST_BC23901_D1_21x17,4631.707,5778.654,112.0
Human_Breast_He_06222020_ST_BC23901_D1_21x16,4334.073,5786.2840000000015,112.0
Human_Breast_He_06222020_ST_BC23901_D1_21x19,5204.193,5796.666,112.0
Human_Breast_He_06222020_ST_BC23901_D1_21x18,4913.048,5782.934,112.0
Human_Breast_He_06222020_ST_BC23901_D1_13x28,7850.899,3498.766,112.0
Human_Breast_He_06222020_ST_BC23901_D1_12x28,7852.156999999998,3210.8,112.0
Human_Breast_He_06222020_ST_BC23901_D1_12x24,6680.5030000000015,3207.109000000001,112.0
Human_Breast_He_06222020_ST_BC23901_D1_12x25,6971.4090000000015,3211.37,112.0
Human_Breast_He_06222020_ST_BC23901_D1_13x21,5809.52,3494.187,112.0
Human_Breast_He_06222020_ST_BC23901_D1_12x27,7559.715,3217.315,112.0
Human_Breast_He_06222020_ST_BC23901_D1_13x27,7555.794,3489.082000000001,112.0
Human_Breast_He_06222020_ST_BC23901_D1_12x21,5809.508000000002,3210.546,112.0
Human_Breast_He_06222020_ST_BC23901_D1_13x25,6971.36,3494.034,112.0
Human_Breast_He_06222020_ST_BC23901_D1_13x24,6685.82,3494.141,112.0
