,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23268_C1_23x20,5521.24,6443.275,112.0
Human_Breast_He_06222020_ST_BC23268_C1_23x21,5811.897,6439.335,112.0
Human_Breast_He_06222020_ST_BC23268_C1_21x7,1746.03,5794.963000000002,112.0
Human_Breast_He_06222020_ST_BC23268_C1_21x9,2320.98,5796.653,112.0
Human_Breast_He_06222020_ST_BC23268_C1_21x8,2029.253,5804.48,112.0
Human_Breast_He_06222020_ST_BC23268_C1_20x21,5804.635,5545.468000000002,112.0
Human_Breast_He_06222020_ST_BC23268_C1_30x16,4346.649,8426.343,112.0
Human_Breast_He_06222020_ST_BC23268_C1_11x8,2031.92,2889.6940000000004,112.0
Human_Breast_He_06222020_ST_BC23268_C1_25x12,3188.373,6980.736999999999,112.0
Human_Breast_He_06222020_ST_BC23268_C1_11x6,1478.714,2889.2990000000004,112.0
Human_Breast_He_06222020_ST_BC23268_C1_11x7,1747.6760000000004,2887.024000000001,112.0
Human_Breast_He_06222020_ST_BC23268_C1_20x23,6383.031,5548.866999999998,112.0
Human_Breast_He_06222020_ST_BC23268_C1_18x24,6686.468000000002,4945.419,112.0
Human_Breast_He_06222020_ST_BC23268_C1_18x22,6101.935,4946.337,112.0
Human_Breast_He_06222020_ST_BC23268_C1_18x23,6392.41,4947.098,112.0
Human_Breast_He_06222020_ST_BC23268_C1_18x20,5517.669,4943.013,112.0
Human_Breast_He_06222020_ST_BC23268_C1_18x21,5810.815,4945.116,112.0
Human_Breast_He_06222020_ST_BC23268_C1_22x13,3475.303,6097.905,112.0
Human_Breast_He_06222020_ST_BC23268_C1_8x17,4652.349,2027.121,112.0
Human_Breast_He_06222020_ST_BC23268_C1_11x14,3764.742,2900.9790000000007,112.0
Human_Breast_He_06222020_ST_BC23268_C1_8x23,6396.408,2036.867,112.0
Human_Breast_He_06222020_ST_BC23268_C1_8x20,5521.719,2029.64,112.0
Human_Breast_He_06222020_ST_BC23268_C1_11x17,4639.839,2898.038,112.0
Human_Breast_He_06222020_ST_BC23268_C1_11x10,2610.513,2892.956,112.0
Human_Breast_He_06222020_ST_BC23268_C1_8x16,4351.677,2022.137,112.0
