,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23209_C1_21x9,2304.108,5785.246999999999,112.0
Human_Breast_He_06222020_ST_BC23209_C1_18x20,5504.536999999998,4921.643,112.0
Human_Breast_He_06222020_ST_BC23209_C1_11x23,6378.033,2875.409,112.0
Human_Breast_He_06222020_ST_BC23209_C1_4x20,5529.219,858.3810000000002,112.0
Human_Breast_He_06222020_ST_BC23209_C1_22x13,3456.761,6076.8780000000015,112.0
Human_Breast_He_06222020_ST_BC23209_C1_11x14,3749.539,2881.065,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x23,6382.715,2008.155,112.0
Human_Breast_He_06222020_ST_BC23209_C1_11x17,4631.79,2881.576,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x16,4336.472,2007.0,112.0
Human_Breast_He_06222020_ST_BC23209_C1_11x12,3168.9990000000007,2868.171,112.0
Human_Breast_He_06222020_ST_BC23209_C1_11x13,3456.438,2882.3190000000004,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x13,3470.558,2000.897,112.0
Human_Breast_He_06222020_ST_BC23209_C1_20x8,2020.256,5518.578,112.0
Human_Breast_He_06222020_ST_BC23209_C1_12x9,2324.174,3208.951,112.0
Human_Breast_He_06222020_ST_BC23209_C1_20x7,1744.275,5528.808000000001,112.0
Human_Breast_He_06222020_ST_BC23209_C1_20x5,1160.421,5513.4540000000015,112.0
Human_Breast_He_06222020_ST_BC23209_C1_22x14,3745.783,6078.463000000002,112.0
Human_Breast_He_06222020_ST_BC23209_C1_23x18,4927.383,6409.4540000000015,112.0
Human_Breast_He_06222020_ST_BC23209_C1_23x15,4047.094,6409.114000000001,112.0
Human_Breast_He_06222020_ST_BC23209_C1_23x14,3758.579,6411.146,112.0
Human_Breast_He_06222020_ST_BC23209_C1_23x17,4633.635,6412.436,112.0
Human_Breast_He_06222020_ST_BC23209_C1_23x16,4347.852,6407.161,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x22,6084.55,1998.518,112.0
Human_Breast_He_06222020_ST_BC23209_C1_11x15,4056.518,2880.2490000000007,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x20,5506.57,1997.397,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x21,5790.831999999999,2006.128,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x26,7254.641,2007.885,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x27,7540.37,2013.621,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x24,6671.1280000000015,2008.457,112.0
Human_Breast_He_06222020_ST_BC23209_C1_8x25,6941.213000000002,2013.848,112.0
Human_Breast_He_06222020_ST_BC23209_C1_11x18,4921.085999999998,2885.561,112.0
Human_Breast_He_06222020_ST_BC23209_C1_11x19,5201.971,2874.74,112.0
Human_Breast_He_06222020_ST_BC23209_C1_2x15,4062.546,287.418,112.0
Human_Breast_He_06222020_ST_BC23209_C1_2x14,3775.422,288.796,112.0
Human_Breast_He_06222020_ST_BC23209_C1_2x17,4675.318,278.617,112.0
Human_Breast_He_06222020_ST_BC23209_C1_2x16,4343.516,298.768,112.0
Human_Breast_He_06222020_ST_BC23209_C1_2x13,3475.701,281.696,112.0
Human_Breast_He_06222020_ST_BC23209_C1_2x19,5221.679,276.004,112.0
Human_Breast_He_06222020_ST_BC23209_C1_2x18,4928.582,282.9890000000001,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x12,3176.958,4615.082,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x13,3471.665,4619.403,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x10,2595.837,4619.206,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x11,2889.635,4617.512,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x16,4342.712,4621.8420000000015,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x17,4635.35,4625.615,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x14,3755.616,4617.763,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x15,4048.064,4623.008,112.0
Human_Breast_He_06222020_ST_BC23209_C1_17x18,4922.867,4625.367,112.0
Human_Breast_He_06222020_ST_BC23209_C1_10x24,6664.223000000001,2580.262,112.0
