,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC24044_E1_3x30,8424.123,579.859,112.0
Human_Breast_He_06222020_ST_BC24044_E1_3x31,8717.16,576.231,112.0
Human_Breast_He_06222020_ST_BC24044_E1_3x32,9006.089,580.352,112.0
Human_Breast_He_06222020_ST_BC24044_E1_3x33,9310.948,579.034,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x20,5504.701999999998,6427.4940000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x21,5805.233,6422.5430000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x22,6092.805,6420.517,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x23,6383.11,6416.258000000002,112.0
Human_Breast_He_06222020_ST_BC24044_E1_7x31,8716.416,1733.154,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x28,7846.69,6420.210999999998,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x29,8133.981,6428.31,112.0
Human_Breast_He_06222020_ST_BC24044_E1_30x17,4624.584,8419.898000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E1_30x23,6370.458000000001,8432.372,112.0
Human_Breast_He_06222020_ST_BC24044_E1_25x13,3450.447,6963.434,112.0
Human_Breast_He_06222020_ST_BC24044_E1_30x16,4332.243,8424.421,112.0
Human_Breast_He_06222020_ST_BC24044_E1_25x12,3173.237,6969.944,112.0
Human_Breast_He_06222020_ST_BC24044_E1_25x11,2888.035,6979.248000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E1_25x10,2603.2670000000007,6972.673000000002,112.0
Human_Breast_He_06222020_ST_BC24044_E1_25x17,4628.638,6980.1280000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x28,7837.3,4935.853,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x29,8128.887,4937.817,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x26,7256.475,4932.837,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x27,7545.103,4933.122,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x24,6684.147,4919.059,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x25,6963.79,4919.636,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x22,6090.308000000001,4924.446,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x23,6386.209,4928.545,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x20,5511.553000000001,4932.536,112.0
Human_Breast_He_06222020_ST_BC24044_E1_18x21,5800.701999999998,4926.227,112.0
Human_Breast_He_06222020_ST_BC24044_E1_25x15,4044.26,6985.387,112.0
Human_Breast_He_06222020_ST_BC24044_E1_14x34,9590.69,3786.78,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x24,6673.515,6419.18,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x25,6965.449000000001,6419.766,112.0
Human_Breast_He_06222020_ST_BC24044_E1_23x26,7261.193,6427.358,112.0
Human_Breast_He_06222020_ST_BC24044_E1_22x13,3451.432,6088.066,112.0
Human_Breast_He_06222020_ST_BC24044_E1_8x17,4634.713,2016.149,112.0
Human_Breast_He_06222020_ST_BC24044_E1_5x17,4635.95,1162.447,112.0
Human_Breast_He_06222020_ST_BC24044_E1_8x23,6388.496,2030.368,112.0
Human_Breast_He_06222020_ST_BC24044_E1_8x20,5521.2440000000015,2029.804,112.0
Human_Breast_He_06222020_ST_BC24044_E1_8x21,5802.114000000001,2020.872,112.0
Human_Breast_He_06222020_ST_BC24044_E1_11x12,3179.1,2885.185,112.0
