,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23895_C1_9x10,2611.824,2329.504,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x20,5531.246999999999,6431.132,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x21,5808.156999999998,6424.151999999999,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x22,6112.478,6423.026999999999,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x23,6396.898,6418.184,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x24,6687.605,6427.0430000000015,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x25,6984.672,6426.054,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x27,7566.626,6428.587,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x28,7825.653,6364.571,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x25,6970.148,2067.128,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x9,2322.756,2894.1020000000008,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x28,7869.135999999998,4923.769,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x29,8159.24,4932.915,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x26,7237.675,4925.293,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x24,6684.279,4931.891,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x25,6979.816999999999,4930.106,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x22,6105.828,4933.923,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x23,6395.281,4934.35,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x20,5521.76,4933.317,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x21,5807.856,4935.521,112.0
Human_Breast_He_06222020_ST_BC23895_C1_20x27,7556.923000000002,5547.771,112.0
Human_Breast_He_06222020_ST_BC23895_C1_5x16,4358.206,1150.277,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x26,7277.594,6429.634,112.0
Human_Breast_He_06222020_ST_BC23895_C1_4x9,2339.903,847.8510000000001,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x17,4646.27,2021.435,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x22,6111.081,2025.811,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x15,4065.105,2897.4640000000004,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x20,5526.764,2022.537,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x16,4358.015,2019.369,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x24,6692.896,2028.943,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x13,3472.551,2897.582000000001,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x15,4065.456,2019.133,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x26,7267.158,2898.496,112.0
Human_Breast_He_06222020_ST_BC23895_C1_20x32,9031.896,5531.515,112.0
Human_Breast_He_06222020_ST_BC23895_C1_20x33,9320.563,5540.397,112.0
Human_Breast_He_06222020_ST_BC23895_C1_20x30,8447.913,5529.979,112.0
Human_Breast_He_06222020_ST_BC23895_C1_20x31,8733.59,5536.44,112.0
Human_Breast_He_06222020_ST_BC23895_C1_20x34,9613.511,5535.156999999998,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x14,3778.788,2021.73,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x12,3211.7490000000007,295.014,112.0
Human_Breast_He_06222020_ST_BC23895_C1_12x9,2348.681,3225.716,112.0
Human_Breast_He_06222020_ST_BC23895_C1_6x30,8450.961,1430.668,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x11,2900.358,2013.621,112.0
Human_Breast_He_06222020_ST_BC23895_C1_18x27,7560.064,4936.644,112.0
Human_Breast_He_06222020_ST_BC23895_C1_23x19,5230.082,6415.911999999998,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x14,3761.211,2900.734000000001,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x23,6401.458000000001,2028.891,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x16,4349.358,2892.348,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x21,5803.835,2016.949,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x10,2605.427,2892.816,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x27,7573.098000000001,2003.983,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x12,3179.7290000000007,2888.2990000000004,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x28,7864.848000000001,2014.364,112.0
Human_Breast_He_06222020_ST_BC23895_C1_8x29,8164.065,2016.874,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x18,4933.149,2898.598,112.0
Human_Breast_He_06222020_ST_BC23895_C1_11x19,5222.976,2895.337,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x15,4081.692,293.459,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x14,3792.669,294.14,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x17,4666.024,292.725,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x16,4375.239000000001,293.552,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x11,2913.736,287.332,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x10,2629.197,289.762,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x13,3494.943,291.993,112.0
Human_Breast_He_06222020_ST_BC23895_C1_17x15,4057.903,4630.885,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x19,5243.759,291.546,112.0
Human_Breast_He_06222020_ST_BC23895_C1_2x18,4955.463,292.212,112.0
Human_Breast_He_06222020_ST_BC23895_C1_17x13,3481.533,4636.76,112.0
Human_Breast_He_06222020_ST_BC23895_C1_17x16,4354.085999999998,4632.714,112.0
Human_Breast_He_06222020_ST_BC23895_C1_17x17,4645.957,4628.840999999999,112.0
