,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23450_D2_23x20,5513.21,6419.935,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x22,6103.607,6422.104,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x23,6381.076999999998,6418.380999999999,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x24,6683.076,6415.938,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x25,6973.163000000001,6420.573,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x27,7542.883000000002,6419.18,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x28,7847.451999999998,6419.313,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x29,8134.259,6426.524,112.0
Human_Breast_He_06222020_ST_BC23450_D2_16x28,7845.236999999999,4343.397,112.0
Human_Breast_He_06222020_ST_BC23450_D2_8x25,6971.048000000002,2012.627,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x28,7839.188,4935.027,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x29,8117.644,4911.287,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x26,7256.267,4929.923,112.0
Human_Breast_He_06222020_ST_BC23450_D2_20x25,6957.507,5526.49,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x24,6672.864000000001,4925.46,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x25,6969.41,4932.325,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x22,6087.607,4930.237,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x23,6391.3290000000015,4927.288,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x20,5507.5790000000015,4927.946,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x21,5796.916,4927.386,112.0
Human_Breast_He_06222020_ST_BC23450_D2_20x27,7546.98,5539.164000000002,112.0
Human_Breast_He_06222020_ST_BC23450_D2_11x23,6381.726,2885.394,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x21,5807.308000000001,6418.235,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x26,7263.677,6424.195,112.0
Human_Breast_He_06222020_ST_BC23450_D2_8x22,6092.297,2014.517,112.0
Human_Breast_He_06222020_ST_BC23450_D2_26x18,4929.385,7272.235,112.0
Human_Breast_He_06222020_ST_BC23450_D2_8x23,6386.927,2015.936,112.0
Human_Breast_He_06222020_ST_BC23450_D2_16x29,8139.741,4351.535,112.0
Human_Breast_He_06222020_ST_BC23450_D2_11x26,7256.576999999998,2887.841,112.0
Human_Breast_He_06222020_ST_BC23450_D2_20x30,8423.874,5533.815,112.0
Human_Breast_He_06222020_ST_BC23450_D2_18x27,7547.734,4929.39,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x19,5217.5340000000015,6414.78,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x18,4930.664000000002,6413.66,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x17,4641.108,6413.96,112.0
Human_Breast_He_06222020_ST_BC23450_D2_23x16,4352.318,6414.883000000002,112.0
Human_Breast_He_06222020_ST_BC23450_D2_11x14,3756.301,2879.877,112.0
Human_Breast_He_06222020_ST_BC23450_D2_11x15,4048.752,2879.168,112.0
Human_Breast_He_06222020_ST_BC23450_D2_8x20,5516.941,2012.814,112.0
Human_Breast_He_06222020_ST_BC23450_D2_11x17,4637.1,2882.228,112.0
Human_Breast_He_06222020_ST_BC23450_D2_8x26,7262.94,2018.025,112.0
Human_Breast_He_06222020_ST_BC23450_D2_8x24,6680.315,2010.514,112.0
Human_Breast_He_06222020_ST_BC23450_D2_11x18,4927.005999999999,2884.565,112.0
Human_Breast_He_06222020_ST_BC23450_D2_11x19,5208.899,2888.2470000000008,112.0
Human_Breast_He_06222020_ST_BC23450_D2_17x18,4933.482,4622.602,112.0
Human_Breast_He_06222020_ST_BC23450_D2_17x15,4052.563,4625.058,112.0
Human_Breast_He_06222020_ST_BC23450_D2_17x12,3176.951,4622.676,112.0
Human_Breast_He_06222020_ST_BC23450_D2_17x13,3476.417,4618.925,112.0
Human_Breast_He_06222020_ST_BC23450_D2_17x10,2602.363,4627.106,112.0
Human_Breast_He_06222020_ST_BC23450_D2_17x11,2891.006,4622.837,112.0
Human_Breast_He_06222020_ST_BC23450_D2_17x16,4349.087,4624.68,112.0
