,yaxis,xaxis,r
Human_Breast_Andersson_10142021_ST_C1_10x16,4368.91,2543.14,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_10x17,4657.23,2548.35,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_10x18,4953.44,2546.9,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_10x19,5243.8,2548.35,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_10x20,5540.3,2541.41,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_10x21,5825.41,2545.17,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_10x22,6118.4,2544.88,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_11x15,4072.41,2843.54,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_11x16,4360.15,2845.86,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_11x17,4649.05,2844.99,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_11x18,4947.3,2842.68,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_11x19,5237.96,2835.16,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_11x20,5532.71,2825.33,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_11x21,5818.69,2833.43,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_11x22,6106.14,2844.41,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x14,3821.19,3169.68,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x15,4100.16,3183.84,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x16,4402.51,3171.7,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x17,4690.83,3183.84,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x18,4991.71,3168.23,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x19,5279.44,3179.51,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x20,5565.72,3176.62,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x21,5847.9,3160.14,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x22,6149.66,3174.88,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_12x23,6417.82,3190.78,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x13,3514.18,3492.63,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x14,3810.67,3473.84,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x15,4111.26,3460.83,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x16,4388.78,3479.04,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x17,4687.61,3470.95,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x18,4973.89,3479.33,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x19,5267.76,3468.63,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x20,5558.41,3464.58,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x21,5838.26,3474.42,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x22,6135.93,3483.67,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_13x23,6415.2,3460.25,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x12,3229.07,3727.11,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x13,3517.97,3727.98,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x14,3802.2,3688.08,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x15,4095.2,3721.91,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x16,4394.62,3715.83,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x17,4695.79,3726.82,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x18,4973.01,3724.22,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x19,5268.63,3716.12,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x20,5563.38,3734.05,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x21,5846.44,3717.86,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x22,6131.26,3718.15,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_14x23,6417.53,3747.35,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x12,3219.72,4014.79,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x13,3511.84,4024.91,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x14,3794.9,4016.81,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x15,4096.07,4019.42,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x16,4395.2,4026.35,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x17,4680.89,4032.72,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x18,4978.56,4003.22,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x19,5254.61,4015.37,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x20,5556.95,4021.73,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x21,5840.31,4031.56,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x22,6104.09,4008.72,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x23,6409.65,4009.3,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_15x24,6691.25,4013.06,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x11,2920.01,4303.05,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x12,3216.8,4296.98,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x13,3506.29,4305.36,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x14,3791.69,4316.35,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x15,4091.98,4320.97,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x16,4384.1,4299.29,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x17,4677.39,4299.29,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x18,4968.63,4312.59,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x19,5266.88,4318.37,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x20,5543.81,4301.02,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x21,5841.48,4273.27,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x22,6130.38,4313.46,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x23,6404.39,4315.19,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_16x24,6695.04,4320.68,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x11,2917.38,4599.4,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x12,3210.37,4595.06,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x13,3509.21,4565.57,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x14,3796.07,4575.98,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x15,4102.79,4585.52,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x16,4381.18,4595.64,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x17,4699.59,4607.79,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x18,4987.62,4569.33,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x19,5264.54,4578.87,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x20,5539.43,4589.57,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x21,5838.56,4590.73,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x22,6156.09,4542.15,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x23,6403.8,4575.11,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x24,6696.21,4581.47,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_17x25,6986.58,4591.59,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x10,2658.85,4870.6,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x11,2920.59,4883.03,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x12,3210.37,4880.14,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x13,3507.75,4893.15,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x14,3805.12,4884.48,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x15,4092.86,4881.59,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x16,4385.85,4876.96,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x17,4687.61,4880.14,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x18,4965.42,4906.16,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x19,5258.7,4878.7,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x21,5828.04,4893.73,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x22,6133.89,4879.85,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x23,6404.68,4892.28,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_18x24,6694.75,4894.02,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x10,2631.98,5175.34,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x11,2916.5,5160.59,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x12,3215.63,5157.7,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x13,3501.61,5183.43,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x14,3793.15,5171.58,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x15,4077.09,5188.64,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x16,4387.31,5184.3,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x17,4669.21,5177.07,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x18,4968.34,5156.54,72.28123800646965
Human_Breast_Andersson_10142021_ST_C1_19x19,5254.9,5176.2,72.28123800646965
