,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23903_C1_23x20,5500.462,6416.096,112.0
Human_Breast_He_06222020_ST_BC23903_C1_23x22,6120.328,6400.155,112.0
Human_Breast_He_06222020_ST_BC23903_C1_23x23,6405.866999999998,6401.996999999999,112.0
Human_Breast_He_06222020_ST_BC23903_C1_23x24,6697.748000000001,6405.428000000001,112.0
Human_Breast_He_06222020_ST_BC23903_C1_25x13,3483.598,6956.182,112.0
Human_Breast_He_06222020_ST_BC23903_C1_11x8,2044.048,2867.248,112.0
Human_Breast_He_06222020_ST_BC23903_C1_25x12,3196.957000000001,6959.923000000002,112.0
Human_Breast_He_06222020_ST_BC23903_C1_3x22,6118.558000000001,549.32,112.0
Human_Breast_He_06222020_ST_BC23903_C1_20x22,6106.439,5512.324000000001,112.0
Human_Breast_He_06222020_ST_BC23903_C1_25x17,4644.39,6962.314,112.0
Human_Breast_He_06222020_ST_BC23903_C1_18x26,7272.071999999999,4912.295999999999,112.0
Human_Breast_He_06222020_ST_BC23903_C1_18x27,7565.859,4911.357,112.0
Human_Breast_He_06222020_ST_BC23903_C1_18x24,6688.276999999999,4909.133,112.0
Human_Breast_He_06222020_ST_BC23903_C1_18x25,6982.127,4911.249,112.0
Human_Breast_He_06222020_ST_BC23903_C1_18x22,6104.12,4906.179,112.0
Human_Breast_He_06222020_ST_BC23903_C1_18x23,6400.811,4909.479,112.0
Human_Breast_He_06222020_ST_BC23903_C1_18x20,5525.715,4894.632000000001,112.0
Human_Breast_He_06222020_ST_BC23903_C1_20x24,6690.85,5508.746,112.0
Human_Breast_He_06222020_ST_BC23903_C1_20x27,7560.059,5520.428000000001,112.0
Human_Breast_He_06222020_ST_BC23903_C1_25x14,3776.063,6959.303000000001,112.0
Human_Breast_He_06222020_ST_BC23903_C1_25x18,4945.121,6966.098000000001,112.0
Human_Breast_He_06222020_ST_BC23903_C1_23x21,5825.486999999999,6401.571999999999,112.0
Human_Breast_He_06222020_ST_BC23903_C1_23x25,6989.651,6408.435,112.0
