,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23269_C1_30x25,6961.138000000001,8423.685,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x20,5523.792,6421.203,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x21,5815.859,6409.647,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x22,6113.94,6407.77,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x23,6398.024,6409.726,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x24,6689.031,6411.868,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x25,6981.542,6408.315,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x26,7268.373,6411.241999999998,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x28,7867.186,6402.670999999999,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x29,8156.519,6407.488,112.0
Human_Breast_He_06222020_ST_BC23269_C1_30x21,5796.236,8432.649,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x28,7850.449,4900.148,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x29,8142.2530000000015,4922.317,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x26,7260.3290000000015,4927.597,112.0
Human_Breast_He_06222020_ST_BC23269_C1_20x25,6965.598000000001,5533.816,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x24,6680.414000000002,4916.317,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x25,6965.848000000001,4928.14,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x22,6091.368,4918.486,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x23,6378.061,4923.683,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x20,5509.734,4920.401,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x21,5798.464,4922.498,112.0
Human_Breast_He_06222020_ST_BC23269_C1_5x15,4056.198,1147.323,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x27,7559.983,6407.8,112.0
Human_Breast_He_06222020_ST_BC23269_C1_30x23,6378.9540000000015,8425.023000000001,112.0
Human_Breast_He_06222020_ST_BC23269_C1_11x14,3762.708,2890.1220000000008,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x23,6387.265,2016.366,112.0
Human_Breast_He_06222020_ST_BC23269_C1_11x16,4346.278,2873.5490000000004,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x21,5805.431,2011.574,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x26,7266.828,2020.327,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x24,6678.078,2013.012,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x15,4055.829,2013.796,112.0
Human_Breast_He_06222020_ST_BC23269_C1_20x30,8428.639000000001,5525.236,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x14,3768.689,2011.364,112.0
Human_Breast_He_06222020_ST_BC23269_C1_18x27,7562.116,4929.295999999999,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x19,5231.818,6409.02,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x18,4957.691,6410.408,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x17,4649.886,6405.761,112.0
Human_Breast_He_06222020_ST_BC23269_C1_23x16,4363.691,6400.523,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x22,6094.732,2012.901,112.0
Human_Breast_He_06222020_ST_BC23269_C1_11x15,4051.554,2898.143,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x20,5515.901999999999,2008.407,112.0
Human_Breast_He_06222020_ST_BC23269_C1_11x17,4630.149,2893.611,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x27,7554.564,2017.505,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x25,6965.408,2036.892,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x28,7847.6309999999985,2009.48,112.0
Human_Breast_He_06222020_ST_BC23269_C1_8x29,8145.023,2011.983,112.0
Human_Breast_He_06222020_ST_BC23269_C1_11x18,4923.357,2899.601,112.0
Human_Breast_He_06222020_ST_BC23269_C1_11x19,5209.452,2881.695,112.0
Human_Breast_He_06222020_ST_BC23269_C1_17x14,3764.804,4618.939,112.0
Human_Breast_He_06222020_ST_BC23269_C1_17x15,4051.552,4620.208,112.0
Human_Breast_He_06222020_ST_BC23269_C1_17x16,4346.983,4619.431,112.0
Human_Breast_He_06222020_ST_BC23269_C1_17x17,4635.486,4622.458,112.0
Human_Breast_He_06222020_ST_BC23269_C1_26x18,4930.29,7257.836999999998,112.0
Human_Breast_He_06222020_ST_BC23269_C1_26x19,5220.814,7256.49,112.0
