,yaxis,xaxis,r
Human_Breast_Andersson_10142021_ST_H1_10x10,2603.38,2581.03,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x11,2896.26,2583.93,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x12,3175.21,2581.32,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x13,3464.89,2583.93,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x14,3760.09,2581.03,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x15,4056.74,2587.71,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x16,4341.78,2587.42,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x17,4633.79,2584.22,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x18,4926.95,2584.52,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x19,5215.19,2582.48,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x20,5507.77,2585.68,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x21,5794.26,2587.42,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x22,6094.4,2587.42,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x23,6384.66,2590.91,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x24,6679.28,2589.75,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x25,6962.58,2589.17,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x26,7257.49,2585.1,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x27,7560.23,2586.55,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x28,7844.4,2585.68,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x29,8134.96,2583.35,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x30,8427.26,2585.39,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x31,8721.29,2588.58,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x32,9015.04,2585.39,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_10x33,9312.27,2590.91,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x10,2592.64,2878.66,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x12,3173.46,2874.3,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x13,3454.15,2886.51,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x14,3754.86,2887.38,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x15,4040.19,2886.51,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x16,4335.68,2875.17,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x17,4627.69,2888.54,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x18,4915.92,2880.4,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x19,5205.03,2881.86,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x20,5502.84,2863.25,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x21,5793.1,2888.25,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x22,6073.5,2890.87,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x23,6373.63,2886.22,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x24,6667.38,2881.28,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x25,6948.65,2871.68,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x26,7253.71,2886.51,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x27,7543.11,2886.8,72.6640544264554
Human_Breast_Andersson_10142021_ST_H1_11x28,7834.53,2885.93,72.6640544264554
