,yaxis,xaxis,r
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_20.957x12.968,3488.672,5785.5343,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_21.924x11.993,3204.4595,6065.8676,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_21.894x12.97,3489.255,6057.1705999999995,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_20.89x11.963,3195.7144999999996,5766.111,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_23.1x12.073,3227.7795,6406.79,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_23.085x13.062,3516.073,6402.4415,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_17.916x13.005,3499.4575000000004,4903.9484,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_17.902x12.068,3226.3219999999997,4899.8898,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_16.865x12.007,3208.5405,4599.263499999999,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_16.967x13.002,3498.583,4628.833299999999,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_18.916x13.008,3500.332,5193.8484,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_20.09x12.997,3497.1255,5534.191,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_19.008x12.001,3206.7915,5220.5192,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_20.037x11.975,3199.2125,5518.8263,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_20.059x15.013,4084.7895,5525.2041,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_18.899x14.065,3808.4475,5188.9201,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_18.974x15.008,4083.3319999999994,5210.6626,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_20.047x14.002,3790.083,5521.7253,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_17.965x15.036,4091.4939999999997,4918.1535,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_16.86x15.082,4104.903,4597.813999999999,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_17.978x14.012,3792.998,4921.9222,72.475
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep8_16.944x14.004,3790.6659999999997,4622.165599999999,72.475
