,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23506_C1_23x20,5518.179,6426.455,112.0
Human_Breast_He_06222020_ST_BC23506_C1_23x22,6105.984,6415.816,112.0
Human_Breast_He_06222020_ST_BC23506_C1_23x23,6400.695,6409.151999999999,112.0
Human_Breast_He_06222020_ST_BC23506_C1_23x24,6689.9180000000015,6417.496,112.0
Human_Breast_He_06222020_ST_BC23506_C1_21x6,1467.599,5792.477,112.0
Human_Breast_He_06222020_ST_BC23506_C1_21x5,1181.682,5797.090999999999,112.0
Human_Breast_He_06222020_ST_BC23506_C1_23x27,7561.592,6415.998000000001,112.0
Human_Breast_He_06222020_ST_BC23506_C1_23x28,7872.343000000002,6412.927,112.0
Human_Breast_He_06222020_ST_BC23506_C1_21x9,2325.583,5775.975,112.0
Human_Breast_He_06222020_ST_BC23506_C1_21x8,2036.025,5789.808000000001,112.0
Human_Breast_He_06222020_ST_BC23506_C1_30x17,4642.339,8419.351,112.0
Human_Breast_He_06222020_ST_BC23506_C1_20x21,5806.346,5528.328,112.0
Human_Breast_He_06222020_ST_BC23506_C1_11x8,2030.963,2890.621,112.0
Human_Breast_He_06222020_ST_BC23506_C1_25x12,3181.239,6972.191,112.0
Human_Breast_He_06222020_ST_BC23506_C1_11x6,1467.766,2879.4390000000008,112.0
Human_Breast_He_06222020_ST_BC23506_C1_11x4,888.755,2897.048,112.0
Human_Breast_He_06222020_ST_BC23506_C1_11x5,1172.613,2893.849,112.0
Human_Breast_He_06222020_ST_BC23506_C1_11x2,296.443,2894.007,112.0
Human_Breast_He_06222020_ST_BC23506_C1_25x11,2893.024000000001,6975.064,112.0
Human_Breast_He_06222020_ST_BC23506_C1_25x10,2607.201,6974.392,112.0
Human_Breast_He_06222020_ST_BC23506_C1_25x17,4637.94,6974.048000000002,112.0
Human_Breast_He_06222020_ST_BC23506_C1_18x24,6687.217,4920.769,112.0
Human_Breast_He_06222020_ST_BC23506_C1_18x25,6972.251,4923.266,112.0
Human_Breast_He_06222020_ST_BC23506_C1_18x22,6104.2930000000015,4921.301,112.0
Human_Breast_He_06222020_ST_BC23506_C1_18x23,6392.965,4924.094,112.0
