,yaxis,xaxis,r
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_18.022x24.008,6697.6287999999995,4943.1888,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.062x13.081,3516.7791,6697.2048,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.22x13.08,3516.4880000000003,6452.687999999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.104x14.075,3806.1325,6709.401599999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.195x15.104,4105.6744,6445.428,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.178x14.099,3813.118900000001,6440.4912,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.047x15.09,4101.599,6692.8488,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.146x17.132,4696.0252,6721.5984,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.169x17.151,4701.5561,6437.8776,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.088x16.102,4396.1922,6704.7552000000005,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.161x16.104,4396.774399999999,6435.5544,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.149x13.046,3506.5906,7303.2696,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.099x13.081,3516.7791,6998.3496,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.977x13.042,3505.4262000000003,7834.1208,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.025x13.031,3502.2241000000004,7557.659999999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.977x14.006,3786.0466000000006,7834.1208,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.007x15.054,4091.119400000001,7552.4328000000005,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.002x15.074,4096.9414,7841.380799999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.072x14.043,3796.8173,7571.3088,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.064x15.047,4089.0817,7278.585599999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.049x14.062,3802.3482000000004,7274.2296,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.115x14.07,3804.6770000000006,7002.995999999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.152x15.08,4098.688,7013.7408000000005,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.088x15.955,4353.4005,6995.1552,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.104x16.033,4376.1063,7290.201599999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.083x17.091,4684.0901,6993.703199999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.126x16.99,4654.688999999999,7296.5904,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.032x17.052,4672.7372,7559.6928,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.02x16.039,4377.852900000001,7556.208,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.034x16.031,4375.5241,7850.673599999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.986x17.047,4671.2817000000005,7836.7344,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.04x20.128,5568.160800000001,7562.016,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.049x20.116,5564.6676,7855.0296,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.061x19.048,5253.7728,7858.5144,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.973x18.088,4974.3168000000005,7542.5592,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.085x18.046,4962.0905999999995,7865.484,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.994x19.073,5261.0503,7548.6576,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.091x19.101,5269.2011,6996.0264,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.076x20.062,5548.948200000001,7282.0704,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.074x20.093,5557.9723,6991.0896,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.133x19.095,5267.4545,7298.623199999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.115x18.082,4972.5702,7293.396,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.087x18.09,4974.899,6994.864799999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.152x21.05,5836.555,7304.1408,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.102x22.061,6130.8571,7289.6208,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.033x21.091,5848.4901,6979.1832,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.092x22.089,6139.0079,6996.3168,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.041x21.043,5834.5172999999995,7562.3063999999995,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.01x21.0,5822.0,7843.704000000001,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.002x22.047,6126.7817000000005,7550.980799999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.07x22.014,6117.1754,7861.128,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.05x22.931,6384.114100000001,7855.32,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.028x23.993,6693.262299999999,7558.531199999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.06x22.943,6387.607300000001,7567.824,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.039x23.983,6690.3513,7852.1256,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.143x24.023,6701.9953000000005,7301.5271999999995,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.061x22.989,6400.9979,6987.3144,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.102x22.964,6393.7204,7289.6208,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.115x24.073,6716.5503,7002.995999999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.094x24.947,6970.9717,7287.2976,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.15x24.984,6981.742400000001,7013.159999999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.056x24.978,6979.995800000001,7857.0624,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_27.082x24.958,6974.1738,7574.2128,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.178x20.134,5569.9074,6440.4912,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.206x19.114,5272.9854000000005,6448.622399999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.081x19.156,5285.2116,6702.7224,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.134x18.094,4976.0634,6718.1136,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.163x18.121,4983.9231,6436.1352,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.171x20.156,5576.3116,6728.8584,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.143x21.095,5849.6545,6430.3272,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.178x22.083,6137.2613,6730.8912,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.152x22.097,6141.336700000001,6432.9408,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.218x21.078,5844.7058,6742.5072,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.157x24.046,6708.6906,6724.7928,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.134x23.05,6418.755,6427.7136,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.146x23.071,6424.868100000001,6721.5984,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.182x24.062,6713.3482,6441.6528,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_23.275x25.05,7000.955000000001,6468.66,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.092x24.929,6965.7319,6705.916799999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_25.159x26.009,7280.119900000001,7015.7735999999995,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.101x26.009,7280.119900000001,7289.3304,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_26.99x25.986,7273.4246,7547.495999999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_28.077x25.97,7268.767,7863.160800000001,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_24.106x26.034,7287.3974,6709.9824,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.974x14.0,3784.3000000000006,6090.8496,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.957x15.032,4084.7152,6085.9128,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.963x17.073,4678.8503,6087.6552,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.949x16.022,4372.9042,6083.5896,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.938x18.054,4964.4194,6080.3952,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.911x19.043,5252.3173,6072.5544,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.944x20.026,5538.4686,6082.1376,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.991x22.037,6123.8706999999995,6095.7864,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.988x21.025,5829.2775,6094.9151999999995,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.988x23.976,6688.3135999999995,6094.9151999999995,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_21.982x22.921,6381.2031,6093.172799999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_20.987x13.053,3508.6283000000008,5804.224799999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_17.999x13.042,3505.4262000000003,4936.509599999999,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_17.029x13.055,3509.2105,4654.8216,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_19.03x13.005,3494.6555000000008,5235.912,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_20.123x13.045,3506.2995000000005,5553.3192,72.6
Mouse_OlfactoryBulb_Stahl_07012016_ST_Rep10_20.126x15.112,4108.0032,5554.1904,72.6
