,yaxis,xaxis,r
GSE144239_GSM4284323_10x30,7764.7,3833.6,45.12094304960196
GSE144239_GSM4284323_10x32,8166.8,3838.8,45.12094304960196
GSE144239_GSM4284323_10x34,8570.7,3838.6,45.12094304960196
GSE144239_GSM4284323_10x36,8971.3,3838.5,45.12094304960196
GSE144239_GSM4284323_10x38,9359.6,3838.0,45.12094304960196
GSE144239_GSM4284323_10x40,9769.3,3832.6,45.12094304960196
GSE144239_GSM4284323_10x42,10166.9,3832.9,45.12094304960196
GSE144239_GSM4284323_10x44,10571.6,3830.1,45.12094304960196
GSE144239_GSM4284323_10x46,10973.2,3828.0,45.12094304960196
GSE144239_GSM4284323_10x48,11371.2,3830.1,45.12094304960196
GSE144239_GSM4284323_10x50,11771.0,3837.1,45.12094304960196
GSE144239_GSM4284323_10x52,12172.9,3834.6,45.12094304960196
GSE144239_GSM4284323_11x25,6766.7,4021.4,45.12094304960196
GSE144239_GSM4284323_11x27,7156.1,4019.4,45.12094304960196
GSE144239_GSM4284323_11x29,7568.2,4008.6,45.12094304960196
GSE144239_GSM4284323_11x31,7972.8,4013.6,45.12094304960196
GSE144239_GSM4284323_11x33,8370.6,4012.3,45.12094304960196
GSE144239_GSM4284323_11x35,8772.6,4013.3,45.12094304960196
GSE144239_GSM4284323_11x37,9162.6,4003.9,45.12094304960196
GSE144239_GSM4284323_11x39,9553.0,4009.7,45.12094304960196
GSE144239_GSM4284323_11x41,9975.7,4011.0,45.12094304960196
GSE144239_GSM4284323_11x43,10379.3,4014.8,45.12094304960196
GSE144239_GSM4284323_11x45,10779.2,4006.1,45.12094304960196
GSE144239_GSM4284323_11x47,11174.7,4017.6,45.12094304960196
GSE144239_GSM4284323_11x49,11571.0,4013.3,45.12094304960196
GSE144239_GSM4284323_11x51,11976.2,4025.8,45.12094304960196
GSE144239_GSM4284323_11x53,12380.4,4013.7,45.12094304960196
GSE144239_GSM4284323_12x24,6555.4,4194.0,45.12094304960196
GSE144239_GSM4284323_12x26,6963.0,4193.3,45.12094304960196
GSE144239_GSM4284323_12x28,7358.5,4195.1,45.12094304960196
GSE144239_GSM4284323_12x30,7769.5,4190.1,45.12094304960196
GSE144239_GSM4284323_12x32,8166.8,4195.0,45.12094304960196
GSE144239_GSM4284323_12x34,8569.5,4196.7,45.12094304960196
GSE144239_GSM4284323_12x36,8965.5,4200.1,45.12094304960196
GSE144239_GSM4284323_12x38,9357.8,4186.1,45.12094304960196
GSE144239_GSM4284323_12x40,9756.5,4189.2,45.12094304960196
GSE144239_GSM4284323_12x42,10169.7,4189.8,45.12094304960196
GSE144239_GSM4284323_12x44,10572.8,4191.1,45.12094304960196
GSE144239_GSM4284323_12x46,10973.0,4193.6,45.12094304960196
GSE144239_GSM4284323_12x48,11369.7,4192.5,45.12094304960196
GSE144239_GSM4284323_12x50,11771.7,4196.1,45.12094304960196
GSE144239_GSM4284323_12x52,12172.2,4194.3,45.12094304960196
