,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23803_E1_18x14,3767.525966184,4924.956631533,112.0
Human_Breast_He_06222020_ST_BC23803_E1_30x25,6972.745274651999,8425.394518042,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x21,5812.504382071999,6415.795262924,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x22,6093.870485883001,6411.015758371999,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x23,6389.918789809,6407.874614752,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x24,6682.447341329002,6408.982215473001,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x26,7273.886259057,6419.411884487,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x27,7561.811029965,6407.187896037,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x28,7845.617754915,6406.583019252,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x29,8141.730492136,6411.836986300998,112.0
Human_Breast_He_06222020_ST_BC23803_E1_30x21,5814.790767803001,8417.072315008001,112.0
Human_Breast_He_06222020_ST_BC23803_E1_20x21,5798.50546913,5520.594312105,112.0
Human_Breast_He_06222020_ST_BC23803_E1_30x23,6379.568803889,8427.145506626,112.0
Human_Breast_He_06222020_ST_BC23803_E1_20x23,6381.027884992,5536.1969849530005,112.0
Human_Breast_He_06222020_ST_BC23803_E1_25x17,4643.339348903,6981.256900212,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x28,7851.63323741,4920.096834532,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x29,8140.894870539,4923.030758401,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x26,7263.233345636,4937.850126100001,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x27,7558.814042786999,4923.03834339,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x24,6679.560488914,4935.579704377,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x25,6970.201087959002,4927.742301309,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x22,6088.860876525,4925.504691726,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x23,6387.355934995,4928.48599978,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x20,5510.94159395,4928.508435137001,112.0
Human_Breast_He_06222020_ST_BC23803_E1_18x21,5807.959081491999,4928.951197053,112.0
Human_Breast_He_06222020_ST_BC23803_E1_20x27,7542.548276595,5528.948350948001,112.0
Human_Breast_He_06222020_ST_BC23803_E1_24x21,5801.656942824,6706.618961494,112.0
Human_Breast_He_06222020_ST_BC23803_E1_25x14,3758.80455879,6981.646750169,112.0
Human_Breast_He_06222020_ST_BC23803_E1_24x20,5512.667037471,6708.797482436,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x20,5518.603489411999,6419.067849687,112.0
Human_Breast_He_06222020_ST_BC23803_E1_20x30,8436.177198749001,5536.80440545,112.0
Human_Breast_He_06222020_ST_BC23803_E1_20x31,8722.917185753,5539.033514348001,112.0
Human_Breast_He_06222020_ST_BC23803_E1_30x15,4041.039881917,8425.944026395,112.0
Human_Breast_He_06222020_ST_BC23803_E1_22x14,3757.03116423,6098.154423873,112.0
Human_Breast_He_06222020_ST_BC23803_E1_26x15,4049.127759497,7261.042626383,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x19,5217.455209042,6406.059102088,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x18,4943.711890702,6403.941046942,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x15,4059.024361022,6402.342951278,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x14,3766.023322266,6411.280112121,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x17,4637.268391679,6405.051953323001,112.0
Human_Breast_He_06222020_ST_BC23803_E1_23x16,4356.091023095,6414.864353642,112.0
Human_Breast_He_06222020_ST_BC23803_E1_17x18,4940.242973817,4626.114460725,112.0
Human_Breast_He_06222020_ST_BC23803_E1_26x18,4925.820693972,7266.700023848,112.0
Human_Breast_He_06222020_ST_BC23803_E1_30x14,3768.087072197,8429.20280566,112.0
Human_Breast_He_06222020_ST_BC23803_E1_26x19,5231.062099801,7280.918580261,112.0
Human_Breast_He_06222020_ST_BC23803_E1_17x16,4359.614578509,4635.33360352,112.0
