,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC23810_D2_23x20,5505.338140921999,6409.307804499002,112.0
Human_Breast_He_06222020_ST_BC23810_D2_23x21,5806.005835876999,6411.651972227,112.0
Human_Breast_He_06222020_ST_BC23810_D2_23x22,6089.964972753,6414.595528856,112.0
Human_Breast_He_06222020_ST_BC23810_D2_23x23,6373.65982684,6411.574632035,112.0
Human_Breast_He_06222020_ST_BC23810_D2_23x24,6676.582606374001,6415.232656816,112.0
Human_Breast_He_06222020_ST_BC23810_D2_21x6,1441.345004669,5798.317693744,112.0
Human_Breast_He_06222020_ST_BC23810_D2_23x28,7844.918548004,6414.297053232,112.0
Human_Breast_He_06222020_ST_BC23810_D2_23x29,8134.075424225,6417.576067876,112.0
Human_Breast_He_06222020_ST_BC23810_D2_21x9,2297.4017991,5797.324996593001,112.0
Human_Breast_He_06222020_ST_BC23810_D2_21x8,2009.676515295,5804.064760276,112.0
Human_Breast_He_06222020_ST_BC23810_D2_30x17,4626.604850083,8434.758507573,112.0
Human_Breast_He_06222020_ST_BC23810_D2_24x28,7841.957337256,6705.297106779,112.0
Human_Breast_He_06222020_ST_BC23810_D2_20x21,5787.01568563,5537.983262085,112.0
Human_Breast_He_06222020_ST_BC23810_D2_16x28,7844.11499512,4351.020497804,112.0
Human_Breast_He_06222020_ST_BC23810_D2_11x8,2016.794717331,2889.579594396,112.0
Human_Breast_He_06222020_ST_BC23810_D2_20x20,5496.745253677,5537.800524849,112.0
Human_Breast_He_06222020_ST_BC23810_D2_11x6,1448.858423993,2884.413731256,112.0
Human_Breast_He_06222020_ST_BC23810_D2_11x4,873.538998098,2889.517068273,112.0
Human_Breast_He_06222020_ST_BC23810_D2_30x23,6367.472207215,8430.000330152,112.0
Human_Breast_He_06222020_ST_BC23810_D2_20x23,6371.2982247380005,5544.293336335,112.0
Human_Breast_He_06222020_ST_BC23810_D2_25x10,2597.3735568320003,6972.999783911,112.0
Human_Breast_He_06222020_ST_BC23810_D2_18x28,7835.303293971,4934.719825979,112.0
Human_Breast_He_06222020_ST_BC23810_D2_18x29,8131.244989073,4938.822010615,112.0
Human_Breast_He_06222020_ST_BC23810_D2_18x26,7260.668354849,4939.591095664,112.0
Human_Breast_He_06222020_ST_BC23810_D2_18x27,7550.814109911,4934.275954635999,112.0
Human_Breast_He_06222020_ST_BC23810_D2_18x24,6672.782310561,4934.014125008,112.0
Human_Breast_He_06222020_ST_BC23810_D2_18x25,6963.71994795,4938.807589506,112.0
Human_Breast_He_06222020_ST_BC23810_D2_18x22,6090.495992849002,4934.271838974,112.0
Human_Breast_He_06222020_ST_BC23810_D2_18x23,6380.374229346,4934.849445129,112.0
