,yaxis,xaxis,r
Human_Breast_He_06222020_ST_BC24044_E2_12x16,4361.556,3209.22,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x20,5515.45,6428.764,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x22,6095.861999999999,6418.52,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x23,6388.843000000002,6418.2040000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x24,6682.693,6423.453,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x25,6974.923000000002,6423.28,112.0
Human_Breast_He_06222020_ST_BC24044_E2_30x14,3748.763,8432.138,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x28,7853.266,6425.906,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x29,8142.029,6426.848000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E2_21x9,2311.182,5794.333000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E2_30x17,4622.8420000000015,8433.617,112.0
Human_Breast_He_06222020_ST_BC24044_E2_24x28,7850.544,6709.601,112.0
Human_Breast_He_06222020_ST_BC24044_E2_20x21,5792.401,5542.451,112.0
Human_Breast_He_06222020_ST_BC24044_E2_30x16,4335.527,8431.763,112.0
Human_Breast_He_06222020_ST_BC24044_E2_20x20,5501.38,5541.630999999999,112.0
Human_Breast_He_06222020_ST_BC24044_E2_30x11,2879.723,8425.003,112.0
Human_Breast_He_06222020_ST_BC24044_E2_25x11,2886.228,6988.473000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E2_20x22,6078.861,5542.5,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x28,7841.6190000000015,4941.699000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x29,8133.138000000001,4943.172000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x26,7260.312,4942.134,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x27,7552.183000000001,4941.9670000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x24,6677.785,4932.737,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x25,6965.539000000002,4939.728,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x22,6089.316,4936.665,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x23,6388.808000000001,4939.581,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x20,5499.88,4938.847,112.0
Human_Breast_He_06222020_ST_BC24044_E2_18x21,5796.557,4937.393,112.0
Human_Breast_He_06222020_ST_BC24044_E2_20x27,7540.536999999998,5543.283,112.0
Human_Breast_He_06222020_ST_BC24044_E2_25x14,3725.517,7021.172,112.0
Human_Breast_He_06222020_ST_BC24044_E2_24x20,5517.198,6710.837,112.0
Human_Breast_He_06222020_ST_BC24044_E2_25x18,4923.858,6992.6680000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x21,5804.276,6425.054,112.0
Human_Breast_He_06222020_ST_BC24044_E2_5x16,4348.772,1122.168,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x26,7261.781999999998,6428.09,112.0
Human_Breast_He_06222020_ST_BC24044_E2_22x13,3454.675,6095.156999999998,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x17,4644.44,2021.963,112.0
Human_Breast_He_06222020_ST_BC24044_E2_5x17,4638.991,1152.943,112.0
Human_Breast_He_06222020_ST_BC24044_E2_11x16,4334.0790000000015,2892.752,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x21,5803.265,2026.233,112.0
Human_Breast_He_06222020_ST_BC24044_E2_11x12,3172.009,2889.2470000000008,112.0
Human_Breast_He_06222020_ST_BC24044_E2_11x10,2594.264,2890.302,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x16,4350.723,2021.364,112.0
Human_Breast_He_06222020_ST_BC24044_E2_24x19,5221.104,6706.130999999999,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x15,4057.978,2020.278,112.0
Human_Breast_He_06222020_ST_BC24044_E2_20x30,8417.472,5547.423000000002,112.0
Human_Breast_He_06222020_ST_BC24044_E2_20x31,8713.358,5549.109,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x14,3769.985,2019.931,112.0
Human_Breast_He_06222020_ST_BC24044_E2_22x17,4625.496,6101.693,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x13,3473.368,2019.703,112.0
Human_Breast_He_06222020_ST_BC24044_E2_20x9,2307.685,5529.498000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E2_22x14,3744.026,6098.1280000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E2_26x15,4045.03,7267.063,112.0
Human_Breast_He_06222020_ST_BC24044_E2_13x28,7853.66,3510.599,112.0
Human_Breast_He_06222020_ST_BC24044_E2_22x15,4038.095,6098.37,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x11,2886.7090000000007,2013.802,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x19,5224.823,6421.123000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x18,4934.004,6417.346,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x11,2894.044000000001,6419.842,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x10,2612.633,6423.514,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x13,3477.981,6416.18,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x12,3186.067,6415.976,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x15,4060.33,6410.502,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x14,3762.783,6415.0030000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x17,4643.139,6416.699000000001,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x16,4349.907999999999,6413.83,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x22,6091.712,2030.293,112.0
Human_Breast_He_06222020_ST_BC24044_E2_11x15,4044.53,2897.443,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x20,5513.143,2021.898,112.0
Human_Breast_He_06222020_ST_BC24044_E2_11x17,4628.565,2899.438,112.0
Human_Breast_He_06222020_ST_BC24044_E2_23x9,2318.437,6411.838000000002,112.0
Human_Breast_He_06222020_ST_BC24044_E2_8x29,8135.956,2032.148,112.0
Human_Breast_He_06222020_ST_BC24044_E2_11x18,4920.068,2902.905,112.0
Human_Breast_He_06222020_ST_BC24044_E2_11x19,5207.523,2901.929,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x14,3758.46,4636.761,112.0
Human_Breast_He_06222020_ST_BC24044_E2_26x19,5216.688,7266.408,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x12,3183.812,4637.2040000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x13,3468.2490000000007,4633.2440000000015,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x10,2603.897,4628.895,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x11,2888.863,4633.933,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x16,4344.601,4635.535,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x17,4637.333,4641.817,112.0
Human_Breast_He_06222020_ST_BC24044_E2_26x18,4926.059,7265.937,112.0
Human_Breast_He_06222020_ST_BC24044_E2_26x17,4634.335,7265.199,112.0
Human_Breast_He_06222020_ST_BC24044_E2_26x16,4347.443,7266.17,112.0
Human_Breast_He_06222020_ST_BC24044_E2_26x14,3756.539,7260.693,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x19,5214.62,4643.789000000002,112.0
Human_Breast_He_06222020_ST_BC24044_E2_26x12,3169.4709999999995,7257.675,112.0
Human_Breast_He_06222020_ST_BC24044_E2_17x18,4924.941,4638.31,112.0
Human_Breast_He_06222020_ST_BC24044_E2_26x11,2890.723,7261.863,112.0
Human_Breast_He_06222020_ST_BC24044_E2_31x14,3747.112,8740.966,112.0
Human_Breast_He_06222020_ST_BC24044_E2_31x15,4031.936,8741.862,112.0
