,yaxis,xaxis,r
Human_Breast_Andersson_10142021_ST_F1_10x10,2597.37,2589.09,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x11,2877.37,2587.93,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x12,3168.67,2589.96,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x13,3462.0,2588.51,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x14,3754.76,2595.49,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x15,4044.9,2594.33,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x16,4338.81,2594.33,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x17,4626.05,2598.98,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x18,4916.2,2593.16,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x19,5215.61,2592.0,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x2,284.06,2593.74,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x20,5504.31,2595.78,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x21,5793.29,2593.45,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x22,6086.04,2598.69,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x23,6377.63,2599.56,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x24,6668.94,2596.36,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x25,6962.85,2600.43,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x26,7255.02,2601.02,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x27,7541.68,2598.69,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x28,7829.22,2597.82,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x29,8122.84,2595.78,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x3,576.81,2589.09,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x30,8417.62,2597.53,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x31,8705.44,2602.47,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x32,8998.77,2598.69,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x33,9296.45,2600.43,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x4,872.17,2594.91,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x5,1165.21,2592.87,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x6,1460.86,2590.55,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x7,1737.09,2591.71,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x8,2022.59,2614.69,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_10x9,2303.75,2589.96,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x10,2590.71,2885.75,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x12,3170.99,2881.68,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x13,3462.58,2890.11,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x14,3752.73,2886.62,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x15,4047.51,2885.17,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x16,4333.01,2886.33,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x17,4625.18,2887.5,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x18,4920.83,2886.33,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x19,5203.15,2892.73,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x20,5501.99,2882.26,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x21,5789.81,2894.19,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x22,6085.75,2895.06,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x23,6375.32,2887.5,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x24,6671.26,2896.51,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x25,6956.18,2885.46,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x26,7252.12,2893.02,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x27,7541.68,2893.02,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x28,7828.35,2890.99,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x29,8127.19,2896.51,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x3,580.58,2888.08,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x30,8416.46,2902.91,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x31,8707.18,2895.64,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x32,8998.19,2904.95,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x4,873.62,2889.53,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x5,1162.89,2892.73,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x6,1448.97,2884.3,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x7,1732.16,2884.3,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x8,2016.8,2889.53,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_11x9,2306.36,2880.81,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x10,2611.0,3201.32,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x11,2904.91,3206.84,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x12,3184.9,3201.03,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x13,3479.1,3206.84,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x14,3767.22,3207.42,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x15,4058.23,3208.3,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x16,4354.75,3205.1,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x17,4647.21,3212.08,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x18,4928.95,3204.81,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x19,5224.89,3207.13,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x20,5518.8,3207.42,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x21,5806.62,3206.84,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x22,6097.93,3206.26,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x23,6388.65,3210.91,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x24,6672.99,3204.81,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x25,6970.67,3213.24,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x26,7269.51,3211.5,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x27,7559.94,3205.97,72.71090534979425
Human_Breast_Andersson_10142021_ST_F1_12x28,7850.09,3203.35,72.71090534979425
